Name           :	Sample5	
User           :		
Date           :	2023-xx-xx	

Probe1         :		
Perimeter      : 		

Probe2         :		
Perimeter      : 		

Trough         :		
Width          :		
Area           :		
Symmetric comp :		

Subphase       :		
Surface tension:		
pH             :		
Temperature    :		

Addition       :		
Concentration  :		
Unit           :	         	

Substance1     :		
MW             :		
Concentration  :		
Unit           :	           	
Volume         :		

Substance2     :		
MW             : 		
Concentration  : 		
Unit           :	         	
Volume         : 		

Substrate      :		
Height         : 		
Shape          : 	       	
Width          :		
Thickness      :		


t[s]	Bpos	Bspd	A[cm²]	Mma[Å²]	P1[mN/m]	P2[mN/m]	T[°C]	SP[V]	pH	AD[V]
307,08	50,871	10,000	162,94	1917,68	1,7760	0,0000	24,48	-4,879	0,62	0,000
308,20	51,053	10,000	162,67	1914,47	1,7874	0,0000	24,48	-4,879	0,62	0,000
309,31	51,238	10,000	162,39	1911,21	1,7987	0,0000	24,48	-4,879	0,62	0,000
310,31	51,403	10,000	162,15	1908,29	1,8067	0,0000	24,48	-4,879	0,62	0,000
311,43	51,586	10,000	161,87	1905,06	1,8206	0,0000	24,48	-4,879	0,62	0,000
312,55	51,771	10,000	161,59	1901,80	1,8330	0,0000	24,48	-4,879	0,62	0,000
313,68	51,954	10,000	161,32	1898,56	1,8431	0,0000	24,48	-4,879	0,62	0,000
314,80	52,136	10,000	161,05	1895,35	1,8541	0,0000	24,48	-4,879	0,62	0,000
315,90	52,336	10,000	160,75	1891,82	1,8636	0,0000	24,48	-4,879	0,62	0,000
317,00	52,521	10,000	160,47	1888,56	1,8728	0,0000	24,48	-4,879	0,62	0,000
318,15	52,704	10,000	160,19	1885,32	1,8842	0,0000	24,48	-4,879	0,62	0,000
319,27	52,888	10,000	159,92	1882,08	1,8939	0,0000	24,48	-4,879	0,62	0,000
320,27	53,054	10,000	159,67	1879,14	1,9045	0,0000	24,48	-4,879	0,62	0,000
321,39	53,238	10,000	159,39	1875,91	1,9139	0,0000	24,48	-4,879	0,62	0,000
322,51	53,420	10,000	159,12	1872,69	1,9299	0,0000	24,48	-4,879	0,62	0,000
323,62	53,603	10,000	158,85	1869,46	1,9411	0,0000	24,48	-4,879	0,62	0,000
324,73	53,788	10,000	158,57	1866,20	1,9531	0,0000	24,48	-4,879	0,62	0,000
325,84	53,970	10,000	158,30	1862,98	1,9594	0,0000	24,48	-4,879	0,62	0,000
326,84	54,138	10,000	158,04	1860,02	1,9667	0,0000	24,48	-4,879	0,62	0,000
327,97	54,336	10,000	157,75	1856,51	1,9866	0,0000	24,48	-4,879	0,62	0,000
329,10	54,520	10,000	157,47	1853,27	2,0097	0,0000	24,48	-4,879	0,62	0,000
330,21	54,703	10,000	157,20	1850,04	2,0101	0,0000	24,48	-4,879	0,62	0,000
331,22	54,870	10,000	156,95	1847,10	2,0238	0,0000	24,48	-4,879	0,62	0,000
332,35	55,054	10,000	156,67	1843,84	2,0322	0,0000	24,48	-4,879	0,62	0,000
333,48	55,238	10,000	156,39	1840,60	2,0464	0,0000	24,48	-4,879	0,62	0,000
334,60	55,438	10,000	156,09	1837,07	2,0566	0,0000	24,48	-4,879	0,62	0,000
335,72	55,621	10,000	155,82	1833,83	2,0696	0,0000	24,48	-4,879	0,62	0,000
336,82	55,804	10,000	155,54	1830,60	2,0825	0,0000	24,48	-4,879	0,62	0,000
337,82	55,971	10,000	155,29	1827,65	2,0947	0,0000	24,48	-4,879	0,62	0,000
338,95	56,154	10,000	155,02	1824,42	2,1069	0,0000	24,48	-4,879	0,62	0,000
340,06	56,337	10,000	154,74	1821,18	2,1152	0,0000	24,48	-4,879	0,62	0,000
341,15	56,521	10,000	154,47	1817,95	2,1303	0,0000	24,48	-4,879	0,62	0,000
342,29	56,704	10,000	154,19	1814,71	2,1456	0,0000	24,48	-4,879	0,62	0,000
343,41	56,886	10,000	153,92	1811,50	2,1594	0,0000	24,48	-4,879	0,62	0,000
344,55	57,071	10,000	153,64	1808,24	2,1679	0,0000	24,48	-4,879	0,62	0,000
345,68	57,271	10,000	153,34	1804,71	2,1825	0,0000	24,48	-4,879	0,62	0,000
346,81	57,453	10,000	153,07	1801,49	2,1927	0,0000	24,48	-4,879	0,62	0,000
347,93	57,637	10,000	152,79	1798,23	2,1979	0,0000	24,48	-4,879	0,62	0,000
349,04	57,819	10,000	152,52	1795,02	2,2149	0,0000	24,48	-4,879	0,62	0,000
350,18	58,021	10,000	152,22	1791,47	2,2266	0,0000	24,48	-4,879	0,62	0,000
351,30	58,204	10,000	151,94	1788,23	2,2399	0,0000	24,48	-4,879	0,62	0,000
352,43	58,387	10,000	151,67	1784,99	2,2547	0,0000	24,48	-4,879	0,62	0,000
353,54	58,571	10,000	151,39	1781,76	2,2674	0,0000	24,48	-4,879	0,62	0,000
354,67	58,753	10,000	151,12	1778,54	2,2833	0,0000	24,48	-4,879	0,62	0,000
355,81	58,954	10,000	150,82	1774,99	2,2916	0,0000	24,48	-4,879	0,62	0,000
356,93	59,137	10,000	150,54	1771,75	2,3030	0,0000	24,48	-4,879	0,62	0,000
358,04	59,321	10,000	150,27	1768,52	2,3133	0,0000	24,48	-4,879	0,62	0,000
359,19	59,504	10,000	149,99	1765,28	2,3320	0,0000	24,48	-4,879	0,62	0,000
360,30	59,687	10,000	149,72	1762,04	2,3431	0,0000	24,48	-4,879	0,62	0,000
361,30	59,853	10,000	149,47	1759,13	2,3560	0,0000	24,48	-4,879	0,62	0,000
362,42	60,036	10,000	149,20	1755,89	2,3754	0,0000	24,48	-4,879	0,62	0,000
363,53	60,236	10,000	148,90	1752,36	2,3889	0,0000	24,48	-4,879	0,62	0,000
364,68	60,421	10,000	148,62	1749,10	2,3986	0,0000	24,48	-4,879	0,62	0,000
365,80	60,603	10,000	148,35	1745,89	2,4193	0,0000	24,48	-4,879	0,62	0,000
366,81	60,769	10,000	148,10	1742,94	2,4361	0,0000	24,48	-4,879	0,62	0,000
367,93	60,953	10,000	147,82	1739,71	2,4421	0,0000	24,48	-4,879	0,62	0,000
369,04	61,136	10,000	147,55	1736,47	2,4587	0,0000	24,48	-4,879	0,62	0,000
370,16	61,321	10,000	147,27	1733,21	2,4596	0,0000	24,48	-4,879	0,62	0,000
371,28	61,519	10,000	146,97	1729,70	2,4892	0,0000	24,48	-4,879	0,62	0,000
372,41	61,703	10,000	146,70	1726,47	2,5035	0,0000	24,48	-4,879	0,62	0,000
373,53	61,886	10,000	146,42	1723,23	2,5279	0,0000	24,48	-4,879	0,62	0,000
374,54	62,053	10,000	146,17	1720,29	2,5330	0,0000	24,48	-4,879	0,62	0,000
375,65	62,237	10,000	145,89	1717,03	2,5519	0,0000	24,48	-4,879	0,62	0,000
376,80	62,419	10,000	145,62	1713,82	2,5688	0,0000	24,48	-4,879	0,62	0,000
377,90	62,604	10,000	145,34	1710,56	2,5801	0,0000	24,48	-4,879	0,62	0,000
379,04	62,803	10,000	145,05	1707,05	2,5923	0,0000	24,48	-4,879	0,62	0,000
380,15	62,987	10,000	144,77	1703,79	2,5992	0,0000	24,48	-4,879	0,62	0,000
381,27	63,171	10,000	144,49	1700,55	2,6193	0,0000	24,48	-4,879	0,62	0,000
382,37	63,354	10,000	144,22	1697,32	2,6372	0,0000	24,48	-4,879	0,62	0,000
383,48	63,537	10,000	143,94	1694,08	2,6531	0,0000	24,48	-4,879	0,62	0,000
384,62	63,721	10,000	143,67	1690,84	2,6697	0,0000	24,48	-4,879	0,62	0,000
385,73	63,904	10,000	143,39	1687,61	2,6839	0,0000	24,48	-4,879	0,62	0,000
386,87	64,104	10,000	143,09	1684,08	2,7026	0,0000	24,48	-4,879	0,62	0,000
387,88	64,269	10,000	142,85	1681,16	2,7144	0,0000	24,48	-4,879	0,62	0,000
389,00	64,454	10,000	142,57	1677,90	2,7338	0,0000	24,48	-4,879	0,62	0,000
390,14	64,637	10,000	142,29	1674,66	2,7494	0,0000	24,48	-4,879	0,62	0,000
391,25	64,819	10,000	142,02	1671,45	2,7627	0,0000	24,48	-4,879	0,62	0,000
392,35	65,003	10,000	141,75	1668,21	2,7825	0,0000	24,48	-4,879	0,62	0,000
393,46	65,186	10,000	141,47	1664,98	2,7989	0,0000	24,48	-4,879	0,62	0,000
394,46	65,353	10,000	141,22	1662,03	2,8179	0,0000	24,48	-4,879	0,62	0,000
395,58	65,536	10,000	140,95	1658,80	2,8350	0,0000	24,48	-4,879	0,62	0,000
396,72	65,736	10,000	140,65	1655,27	2,8453	0,0000	24,48	-4,879	0,62	0,000
397,85	65,920	10,000	140,37	1652,01	2,8625	0,0000	24,48	-4,879	0,62	0,000
398,98	66,104	10,000	140,09	1648,77	2,8780	0,0000	24,48	-4,879	0,62	0,000
400,12	66,287	10,000	139,82	1645,54	2,8988	0,0000	24,48	-4,879	0,62	0,000
401,23	66,486	10,000	139,52	1642,03	2,9105	0,0000	24,48	-4,879	0,62	0,000
402,35	66,669	10,000	139,25	1638,79	2,9268	0,0000	24,48	-4,879	0,62	0,000
403,48	66,852	10,000	138,97	1635,56	2,9427	0,0000	24,48	-4,879	0,62	0,000
404,61	67,036	10,000	138,70	1632,32	2,9565	0,0000	24,48	-4,879	0,62	0,000
405,74	67,220	10,000	138,42	1629,06	2,9761	0,0000	24,48	-4,879	0,62	0,000
406,87	67,419	10,000	138,12	1625,55	2,9955	0,0000	24,48	-4,879	0,62	0,000
407,97	67,602	10,000	137,85	1622,32	3,0094	0,0000	24,48	-4,879	0,62	0,000
409,10	67,786	10,000	137,57	1619,08	3,0252	0,0000	24,48	-4,879	0,62	0,000
410,21	67,969	10,000	137,30	1615,84	3,0374	0,0000	24,48	-4,879	0,62	0,000
411,32	68,154	10,000	137,02	1612,58	3,0541	0,0000	24,48	-4,879	0,62	0,000
412,45	68,336	10,000	136,75	1609,37	3,0763	0,0000	24,48	-4,879	0,62	0,000
413,56	68,519	10,000	136,47	1606,13	3,0906	0,0000	24,48	-4,879	0,62	0,000
414,69	68,720	10,000	136,17	1602,58	3,1064	0,0000	24,48	-4,879	0,62	0,000
415,81	68,904	10,000	135,89	1599,34	3,1265	0,0000	24,48	-4,879	0,62	0,000
416,95	69,086	10,000	135,62	1596,13	3,1403	0,0000	24,48	-4,879	0,62	0,000
418,07	69,270	10,000	135,34	1592,87	3,1605	0,0000	24,48	-4,879	0,62	0,000
419,19	69,454	10,000	135,07	1589,64	3,1761	0,0000	24,48	-4,879	0,62	0,000
420,32	69,654	10,000	134,77	1586,10	3,1911	0,0000	24,48	-4,879	0,62	0,000
421,45	69,837	10,000	134,49	1582,87	3,2076	0,0000	24,48	-4,879	0,62	0,000
422,58	70,020	10,000	134,22	1579,63	3,2259	0,0000	24,48	-4,879	0,62	0,000
423,69	70,202	10,000	133,95	1576,42	3,2422	0,0000	24,48	-4,879	0,62	0,000
424,70	70,370	10,000	133,69	1573,45	3,2581	0,0000	24,48	-4,879	0,62	0,000
425,82	70,554	10,000	133,42	1570,22	3,2735	0,0000	24,48	-4,879	0,62	0,000
426,96	70,752	10,000	133,12	1566,71	3,2872	0,0000	24,48	-4,879	0,62	0,000
428,08	70,936	10,000	132,85	1563,47	3,2997	0,0000	24,48	-4,879	0,62	0,000
429,19	71,120	10,000	132,57	1560,21	3,3155	0,0000	24,48	-4,879	0,62	0,000
430,32	71,304	10,000	132,29	1556,98	3,3347	0,0000	24,48	-4,879	0,62	0,000
431,45	71,486	10,000	132,02	1553,76	3,3594	0,0000	24,48	-4,879	0,62	0,000
432,58	71,687	10,000	131,72	1550,21	3,3763	0,0000	24,48	-4,879	0,62	0,000
433,71	71,869	10,000	131,45	1547,00	3,3847	0,0000	24,48	-4,879	0,62	0,000
434,84	72,054	10,000	131,17	1543,74	3,4106	0,0000	24,48	-4,879	0,62	0,000
435,97	72,237	10,000	130,89	1540,50	3,4282	0,0000	24,48	-4,879	0,62	0,000
437,10	72,437	10,000	130,59	1536,97	3,4478	0,0000	24,48	-4,879	0,62	0,000
438,23	72,619	10,000	130,32	1533,76	3,4657	0,0000	24,47	-4,879	0,62	0,000
439,35	72,803	10,000	130,04	1530,50	3,4868	0,0000	24,47	-4,879	0,62	0,000
440,48	72,987	10,000	129,77	1527,26	3,5056	0,0000	24,47	-4,879	0,62	0,000
441,61	73,169	10,000	129,50	1524,05	3,5259	0,0000	24,47	-4,879	0,62	0,000
442,74	73,370	10,000	129,19	1520,50	3,5385	0,0000	24,47	-4,879	0,62	0,000
443,88	73,552	10,000	128,92	1517,28	3,5603	0,0000	24,47	-4,879	0,62	0,000
444,99	73,737	10,000	128,64	1514,02	3,5810	0,0000	24,47	-4,879	0,62	0,000
446,13	73,919	10,000	128,37	1510,81	3,6030	0,0000	24,46	-4,879	0,62	0,000
447,27	74,120	10,000	128,07	1507,26	3,6183	0,0000	24,46	-4,879	0,62	0,000
448,38	74,302	10,000	127,80	1504,04	3,6343	0,0000	24,46	-4,879	0,62	0,000
449,39	74,469	10,000	127,55	1501,10	3,6497	0,0000	24,46	-4,879	0,62	0,000
450,52	74,653	10,000	127,27	1497,84	3,6714	0,0000	24,46	-4,879	0,62	0,000
451,65	74,837	10,000	126,99	1494,60	3,6892	0,0000	24,46	-4,879	0,62	0,000
452,78	75,037	10,000	126,69	1491,07	3,7069	0,0000	24,46	-4,879	0,62	0,000
453,91	75,220	10,000	126,42	1487,84	3,7233	0,0000	24,46	-4,879	0,62	0,000
455,04	75,403	10,000	126,14	1484,60	3,7445	0,0000	24,46	-4,879	0,62	0,000
456,17	75,585	10,000	125,87	1481,39	3,7664	0,0000	24,46	-4,879	0,62	0,000
457,30	75,787	10,000	125,57	1477,83	3,7813	0,0000	24,46	-4,879	0,62	0,000
458,43	75,970	10,000	125,29	1474,60	3,8005	0,0000	24,46	-4,879	0,62	0,000
459,56	76,153	10,000	125,02	1471,36	3,8198	0,0000	24,46	-4,879	0,62	0,000
460,67	76,337	10,000	124,74	1468,13	3,8310	0,0000	24,46	-4,879	0,62	0,000
461,77	76,520	10,000	124,47	1464,89	3,8448	0,0000	24,46	-4,879	0,62	0,000
462,90	76,702	10,000	124,20	1461,68	3,8656	0,0000	24,46	-4,879	0,62	0,000
464,02	76,887	10,000	123,92	1458,42	3,8840	0,0000	24,46	-4,879	0,62	0,000
465,15	77,085	10,000	123,62	1454,91	3,9099	0,0000	24,46	-4,879	0,62	0,000
466,28	77,270	10,000	123,35	1451,65	3,9292	0,0000	24,46	-4,879	0,62	0,000
467,41	77,453	10,000	123,07	1448,41	3,9500	0,0000	24,46	-4,879	0,62	0,000
468,54	77,637	10,000	122,80	1445,18	3,9733	0,0000	24,46	-4,879	0,62	0,000
469,68	77,835	10,000	122,50	1441,67	3,9884	0,0000	24,46	-4,879	0,62	0,000
470,79	78,020	10,000	122,22	1438,41	4,0128	0,0000	24,47	-4,879	0,62	0,000
471,93	78,203	10,000	121,95	1435,17	4,0286	0,0000	24,47	-4,879	0,62	0,000
473,07	78,385	10,000	121,67	1431,96	4,0494	0,0000	24,47	-4,879	0,62	0,000
474,20	78,585	10,000	121,37	1428,43	4,0688	0,0000	24,47	-4,879	0,62	0,000
475,33	78,769	10,000	121,10	1425,19	4,0943	0,0000	24,47	-4,879	0,62	0,000
476,45	78,952	10,000	120,82	1421,96	4,1170	0,0000	24,47	-4,879	0,62	0,000
477,59	79,135	10,000	120,55	1418,72	4,1377	0,0000	24,47	-4,879	0,62	0,000
478,71	79,335	10,000	120,25	1415,19	4,1602	0,0000	24,47	-4,879	0,62	0,000
479,85	79,519	10,000	119,97	1411,95	4,1764	0,0000	24,47	-4,879	0,62	0,000
480,97	79,702	10,000	119,70	1408,72	4,1948	0,0000	24,47	-4,879	0,62	0,000
482,10	79,887	10,000	119,42	1405,46	4,2177	0,0000	24,47	-4,879	0,62	0,000
483,23	80,085	10,000	119,12	1401,95	4,2365	0,0000	24,47	-4,879	0,62	0,000
484,35	80,270	10,000	118,85	1398,69	4,2570	0,0000	24,47	-4,879	0,62	0,000
485,48	80,453	10,000	118,57	1395,45	4,2755	0,0000	24,47	-4,879	0,62	0,000
486,60	80,637	10,000	118,30	1392,22	4,2951	0,0000	24,47	-4,879	0,62	0,000
487,60	80,803	10,000	118,05	1389,28	4,3104	0,0000	24,47	-4,879	0,62	0,000
488,74	80,987	10,000	117,77	1386,04	4,3323	0,0000	24,47	-4,879	0,62	0,000
489,87	81,185	10,000	117,47	1382,53	4,3478	0,0000	24,47	-4,879	0,62	0,000
491,00	81,370	10,000	117,20	1379,27	4,3656	0,0000	24,47	-4,879	0,62	0,000
492,13	81,553	10,000	116,92	1376,04	4,3851	0,0000	24,47	-4,879	0,62	0,000
493,26	81,736	10,000	116,65	1372,80	4,4042	0,0000	24,47	-4,879	0,62	0,000
494,38	81,936	10,000	116,35	1369,27	4,4208	0,0000	24,47	-4,879	0,62	0,000
495,51	82,119	10,000	116,07	1366,06	4,4394	0,0000	24,47	-4,879	0,62	0,000
496,63	82,303	10,000	115,80	1362,80	4,4654	0,0000	24,47	-4,879	0,62	0,000
497,76	82,486	10,000	115,52	1359,56	4,4953	0,0000	24,47	-4,879	0,62	0,000
498,88	82,670	10,000	115,25	1356,32	4,5243	0,0000	24,47	-4,879	0,62	0,000
500,01	82,870	10,000	114,95	1352,79	4,5425	0,0000	24,47	-4,879	0,62	0,000
501,13	83,053	10,000	114,67	1349,56	4,5638	0,0000	24,47	-4,879	0,62	0,000
502,26	83,236	10,000	114,40	1346,32	4,5834	0,0000	24,47	-4,879	0,62	0,000
503,38	83,420	10,000	114,12	1343,08	4,6079	0,0000	24,47	-4,879	0,62	0,000
504,51	83,603	10,000	113,85	1339,85	4,6270	0,0000	24,47	-4,879	0,62	0,000
505,64	83,803	10,000	113,55	1336,32	4,6355	0,0000	24,47	-4,879	0,62	0,000
506,77	83,986	10,000	113,27	1333,08	4,6675	0,0000	24,47	-4,879	0,62	0,000
507,89	84,170	10,000	113,00	1329,84	4,6889	0,0000	24,47	-4,879	0,62	0,000
509,02	84,353	10,000	112,72	1326,61	4,7037	0,0000	24,47	-4,879	0,62	0,000
510,15	84,535	10,000	112,45	1323,39	4,7249	0,0000	24,47	-4,879	0,62	0,000
511,28	84,735	10,000	112,15	1319,86	4,7427	0,0000	24,47	-4,879	0,62	0,000
512,41	84,918	10,000	111,87	1316,63	4,7687	0,0000	24,47	-4,879	0,62	0,000
513,53	85,103	10,000	111,60	1313,37	4,7913	0,0000	24,47	-4,879	0,62	0,000
514,66	85,285	10,000	111,32	1310,16	4,8134	0,0000	24,47	-4,879	0,62	0,000
515,79	85,486	10,000	111,02	1306,60	4,8319	0,0000	24,47	-4,879	0,62	0,000
516,92	85,670	10,000	110,75	1303,37	4,8540	0,0000	24,47	-4,879	0,62	0,000
518,04	85,853	10,000	110,47	1300,13	4,8783	0,0000	24,47	-4,879	0,62	0,000
519,17	86,036	10,000	110,20	1296,89	4,8964	0,0000	24,47	-4,879	0,62	0,000
520,31	86,235	10,000	109,90	1293,39	4,9191	0,0000	24,47	-4,879	0,62	0,000
521,43	86,420	10,000	109,62	1290,13	4,9434	0,0000	24,47	-4,879	0,62	0,000
522,56	86,602	10,000	109,35	1286,91	4,9696	0,0000	24,47	-4,879	0,62	0,000
523,68	86,786	10,000	109,07	1283,65	4,9873	0,0000	24,47	-4,879	0,62	0,000
524,81	86,968	10,000	108,80	1280,44	5,0078	0,0000	24,47	-4,879	0,62	0,000
525,93	87,168	10,000	108,50	1276,91	5,0305	0,0000	24,47	-4,879	0,62	0,000
527,06	87,353	10,000	108,22	1273,65	5,0529	0,0000	24,47	-4,879	0,62	0,000
528,19	87,536	10,000	107,95	1270,41	5,0730	0,0000	24,47	-4,879	0,62	0,000
529,31	87,718	10,000	107,67	1267,20	5,0951	0,0000	24,47	-4,879	0,62	0,000
530,44	87,903	10,000	107,40	1263,94	5,1142	0,0000	24,47	-4,879	0,62	0,000
531,56	88,102	10,000	107,10	1260,43	5,1345	0,0000	24,47	-4,879	0,62	0,000
532,69	88,285	10,000	106,82	1257,20	5,1593	0,0000	24,47	-4,879	0,62	0,000
533,81	88,470	10,000	106,55	1253,94	5,1850	0,0000	24,47	-4,879	0,62	0,000
534,94	88,653	10,000	106,27	1250,70	5,2065	0,0000	24,47	-4,879	0,62	0,000
536,06	88,836	10,000	106,00	1247,47	5,2303	0,0000	24,47	-4,879	0,62	0,000
537,19	89,036	10,000	105,70	1243,93	5,2490	0,0000	24,47	-4,879	0,62	0,000
538,32	89,220	10,000	105,42	1240,70	5,2737	0,0000	24,47	-4,879	0,62	0,000
539,46	89,403	10,000	105,15	1237,46	5,2990	0,0000	24,47	-4,879	0,62	0,000
540,60	89,586	10,000	104,87	1234,23	5,3229	0,0000	24,47	-4,879	0,62	0,000
541,73	89,786	10,000	104,57	1230,69	5,3444	0,0000	24,47	-4,879	0,62	0,000
542,86	89,969	10,000	104,30	1227,46	5,3692	0,0000	24,47	-4,879	0,62	0,000
544,00	90,152	10,000	104,02	1224,24	5,3898	0,0000	24,47	-4,879	0,62	0,000
545,12	90,352	10,000	103,72	1220,71	5,4076	0,0000	24,47	-4,879	0,62	0,000
546,24	90,535	10,000	103,45	1217,48	5,4250	0,0000	24,47	-4,879	0,62	0,000
547,36	90,719	10,000	103,17	1214,22	5,4488	0,0000	24,48	-4,879	0,62	0,000
548,49	90,901	10,000	102,90	1211,01	5,4737	0,0000	24,48	-4,879	0,62	0,000
549,61	91,086	10,000	102,62	1207,75	5,4977	0,0000	24,48	-4,879	0,62	0,000
550,61	91,253	10,000	102,37	1204,80	5,5179	0,0000	24,48	-4,879	0,62	0,000
551,75	91,436	10,000	102,10	1201,57	5,5433	0,0000	24,48	-4,879	0,62	0,000
552,88	91,635	10,000	101,80	1198,06	5,5689	0,0000	24,48	-4,879	0,62	0,000
554,01	91,818	10,000	101,52	1194,82	5,5845	0,0000	24,48	-4,879	0,62	0,000
555,15	92,001	10,000	101,25	1191,59	5,6072	0,0000	24,48	-4,879	0,62	0,000
556,27	92,185	10,000	100,97	1188,35	5,6311	0,0000	24,48	-4,879	0,62	0,000
557,40	92,385	10,000	100,67	1184,82	5,6531	0,0000	24,48	-4,879	0,62	0,000
558,52	92,569	10,000	100,40	1181,56	5,6787	0,0000	24,48	-4,879	0,62	0,000
559,53	92,736	10,000	100,15	1178,62	5,6976	0,0000	24,48	-4,879	0,62	0,000
560,66	92,918	10,000	99,87	1175,41	5,7239	0,0000	24,48	-4,879	0,62	0,000
561,79	93,101	10,000	99,60	1172,17	5,7492	0,0000	24,48	-4,879	0,62	0,000
562,93	93,301	10,000	99,30	1168,64	5,7703	0,0000	24,48	-4,879	0,62	0,000
564,06	93,485	10,000	99,02	1165,40	5,7962	0,0000	24,48	-4,879	0,62	0,000
565,19	93,669	10,000	98,75	1162,14	5,8214	0,0000	24,48	-4,879	0,62	0,000
566,31	93,853	10,000	98,47	1158,91	5,8475	0,0000	24,48	-4,879	0,62	0,000
567,45	94,051	10,000	98,17	1155,40	5,8710	0,0000	24,48	-4,879	0,62	0,000
568,58	94,235	10,000	97,90	1152,16	5,8935	0,0000	24,48	-4,879	0,62	0,000
569,72	94,419	10,000	97,62	1148,90	5,9171	0,0000	24,48	-4,879	0,62	0,000
570,85	94,619	10,000	97,32	1145,37	5,9400	0,0000	24,48	-4,879	0,62	0,000
571,98	94,803	10,000	97,05	1142,14	5,9612	0,0000	24,48	-4,879	0,62	0,000
573,11	94,986	10,000	96,77	1138,90	5,9897	0,0000	24,48	-4,879	0,62	0,000
574,24	95,169	10,000	96,50	1135,66	6,0108	0,0000	24,48	-4,879	0,62	0,000
575,37	95,369	10,000	96,20	1132,13	6,0291	0,0000	24,48	-4,879	0,62	0,000
576,50	95,553	10,000	95,92	1128,90	6,0481	0,0000	24,48	-4,879	0,62	0,000
577,63	95,735	10,000	95,65	1125,68	6,0718	0,0000	24,48	-4,879	0,62	0,000
578,77	95,919	10,000	95,37	1122,42	6,0947	0,0000	24,48	-4,879	0,62	0,000
579,89	96,119	10,000	95,07	1118,89	6,1148	0,0000	24,48	-4,879	0,62	0,000
581,02	96,303	10,000	94,80	1115,66	6,1399	0,0000	24,48	-4,879	0,62	0,000
582,15	96,485	10,000	94,52	1112,44	6,1576	0,0000	24,48	-4,879	0,62	0,000
583,27	96,669	10,000	94,25	1109,18	6,1852	0,0000	24,48	-4,879	0,62	0,000
584,40	96,853	10,000	93,97	1105,95	6,2120	0,0000	24,48	-4,879	0,62	0,000
585,52	97,053	10,000	93,67	1102,42	6,2424	0,0000	24,48	-4,879	0,62	0,000
586,65	97,236	10,000	93,40	1099,18	6,2641	0,0000	24,48	-4,879	0,62	0,000
587,78	97,419	10,000	93,12	1095,95	6,2921	0,0000	24,48	-4,879	0,62	0,000
588,90	97,601	10,000	92,85	1092,73	6,3147	0,0000	24,48	-4,879	0,62	0,000
590,03	97,786	10,000	92,57	1089,47	6,3393	0,0000	24,48	-4,879	0,62	0,000
591,16	97,986	10,000	92,27	1085,94	6,3661	0,0000	24,48	-4,879	0,62	0,000
592,29	98,169	10,000	92,00	1082,71	6,3883	0,0000	24,47	-4,879	0,62	0,000
593,43	98,351	10,000	91,72	1079,49	6,4150	0,0000	24,47	-4,879	0,62	0,000
594,57	98,551	10,000	91,42	1075,96	6,4330	0,0000	24,47	-4,879	0,62	0,000
595,69	98,736	10,000	91,15	1072,70	6,4552	0,0000	24,47	-4,879	0,62	0,000
596,83	98,919	10,000	90,87	1069,47	6,4784	0,0000	24,47	-4,879	0,62	0,000
597,96	99,101	10,000	90,60	1066,25	6,5087	0,0000	24,47	-4,879	0,62	0,000
599,08	99,302	10,000	90,30	1062,70	6,5288	0,0000	24,48	-4,879	0,62	0,000
600,22	99,486	10,000	90,02	1059,46	6,5569	0,0000	24,48	-4,879	0,62	0,000
601,33	99,668	10,000	89,75	1056,25	6,5848	0,0000	24,48	-4,879	0,62	0,000
602,46	99,852	10,000	89,47	1052,99	6,6137	0,0000	24,48	-4,879	0,62	0,000
603,60	100,036	10,000	89,20	1049,75	6,6346	0,0000	24,48	-4,879	0,62	0,000
604,73	100,236	10,000	88,90	1046,22	6,6637	0,0000	24,48	-4,879	0,62	0,000
605,86	100,419	10,000	88,62	1042,99	6,6896	0,0000	24,48	-4,879	0,62	0,000
606,99	100,602	10,000	88,35	1039,75	6,7157	0,0000	24,48	-4,879	0,62	0,000
608,12	100,786	10,000	88,07	1036,51	6,7438	0,0000	24,48	-4,879	0,62	0,000
609,25	100,986	10,000	87,77	1032,98	6,7703	0,0000	24,48	-4,879	0,62	0,000
610,40	101,168	10,000	87,50	1029,77	6,8035	0,0000	24,48	-4,879	0,62	0,000
611,52	101,352	10,000	87,22	1026,51	6,8249	0,0000	24,48	-4,879	0,62	0,000
612,66	101,552	10,000	86,92	1022,98	6,8525	0,0000	24,47	-4,879	0,62	0,000
613,79	101,736	10,000	86,65	1019,74	6,8728	0,0000	24,47	-4,879	0,62	0,000
614,92	101,919	10,000	86,37	1016,51	6,8955	0,0000	24,47	-4,879	0,62	0,000
616,06	102,101	10,000	86,10	1013,29	6,9224	0,0000	24,47	-4,879	0,62	0,000
617,18	102,301	10,000	85,80	1009,76	6,9510	0,0000	24,47	-4,879	0,62	0,000
618,32	102,486	10,000	85,52	1006,50	6,9761	0,0000	24,47	-4,879	0,62	0,000
619,44	102,668	10,000	85,25	1003,29	7,0005	0,0000	24,47	-4,879	0,62	0,000
620,57	102,852	10,000	84,97	1000,03	7,0250	0,0000	24,47	-4,879	0,62	0,000
621,71	103,051	10,000	84,67	996,52	7,0523	0,0000	24,47	-4,879	0,62	0,000
622,84	103,236	10,000	84,40	993,26	7,0832	0,0000	24,47	-4,879	0,62	0,000
623,98	103,419	10,000	84,12	990,03	7,1076	0,0000	24,47	-4,879	0,62	0,000
