Name           :	Sample3	
User           :		
Date           :	2023-xx-xx	

Probe1         :		
Perimeter      : 		

Probe2         :		
Perimeter      : 		

Trough         :		
Width          :		
Area           :		
Symmetric comp :		

Subphase       :		
Surface tension:		
pH             :		
Temperature    :		

Addition       :		
Concentration  :		
Unit           :	         	

Substance1     :		
MW             :		
Concentration  :		
Unit           :	           	
Volume         :		

Substance2     :		
MW             : 		
Concentration  : 		
Unit           :	         	
Volume         : 		

Substrate      :		
Height         : 		
Shape          : 	       	
Width          :		
Thickness      :		


t[s]	Bpos	Bspd	A[cm²]	Mma[Å²]	P1[mN/m]	P2[mN/m]	T[°C]	SP[V]	pH	AD[V]
291,17	48,220	10,000	166,92	1807,23	5,2515	0,0000	24,48	-4,879	0,62	0,000
292,28	48,404	10,000	166,64	1804,23	5,2677	0,0000	24,48	-4,879	0,62	0,000
293,28	48,571	10,000	166,39	1801,52	5,2751	0,0000	24,48	-4,879	0,62	0,000
294,41	48,753	10,000	166,12	1798,57	5,2841	0,0000	24,48	-4,879	0,62	0,000
295,54	48,937	10,000	165,85	1795,59	5,2919	0,0000	24,48	-4,879	0,62	0,000
296,66	49,121	10,000	165,57	1792,59	5,3064	0,0000	24,48	-4,879	0,62	0,000
297,79	49,320	10,000	165,27	1789,36	5,3156	0,0000	24,48	-4,879	0,62	0,000
298,92	49,504	10,000	164,99	1786,37	5,3299	0,0000	24,48	-4,879	0,62	0,000
300,04	49,688	10,000	164,72	1783,39	5,3391	0,0000	24,48	-4,879	0,62	0,000
301,17	49,871	10,000	164,44	1780,41	5,3545	0,0000	24,48	-4,879	0,62	0,000
302,30	50,070	10,000	164,15	1777,19	5,3724	0,0000	24,48	-4,879	0,62	0,000
303,43	50,253	10,000	163,87	1774,21	5,3816	0,0000	24,48	-4,879	0,62	0,000
304,55	50,438	10,000	163,59	1771,21	5,3963	0,0000	24,48	-4,879	0,62	0,000
305,68	50,621	10,000	163,32	1768,23	5,4093	0,0000	24,48	-4,879	0,62	0,000
306,80	50,804	10,000	163,04	1765,26	5,4288	0,0000	24,48	-4,879	0,62	0,000
307,93	51,004	10,000	162,74	1762,01	5,4463	0,0000	24,48	-4,879	0,62	0,000
309,05	51,186	10,000	162,47	1759,05	5,4632	0,0000	24,48	-4,879	0,62	0,000
310,18	51,371	10,000	162,19	1756,05	5,4673	0,0000	24,48	-4,879	0,62	0,000
311,30	51,554	10,000	161,92	1753,08	5,4731	0,0000	24,48	-4,879	0,62	0,000
312,43	51,738	10,000	161,64	1750,10	5,4883	0,0000	24,48	-4,879	0,62	0,000
313,55	51,938	10,000	161,34	1746,85	5,5070	0,0000	24,48	-4,879	0,62	0,000
314,68	52,121	10,000	161,07	1743,87	5,5271	0,0000	24,48	-4,879	0,62	0,000
315,80	52,303	10,000	160,80	1740,92	5,5392	0,0000	24,48	-4,879	0,62	0,000
316,93	52,488	10,000	160,52	1737,92	5,5480	0,0000	24,48	-4,879	0,62	0,000
318,05	52,671	10,000	160,24	1734,94	5,5611	0,0000	24,48	-4,879	0,62	0,000
319,18	52,870	10,000	159,95	1731,71	5,5767	0,0000	24,48	-4,879	0,62	0,000
320,30	53,054	10,000	159,67	1728,72	5,5947	0,0000	24,48	-4,879	0,62	0,000
321,43	53,236	10,000	159,40	1725,76	5,6056	0,0000	24,48	-4,879	0,62	0,000
322,55	53,420	10,000	159,12	1722,78	5,6260	0,0000	24,48	-4,879	0,62	0,000
323,68	53,604	10,000	158,84	1719,78	5,6409	0,0000	24,48	-4,879	0,62	0,000
324,80	53,804	10,000	158,54	1716,54	5,6491	0,0000	24,48	-4,879	0,62	0,000
325,93	53,988	10,000	158,27	1713,56	5,6639	0,0000	24,48	-4,879	0,62	0,000
327,05	54,170	10,000	158,00	1710,60	5,6762	0,0000	24,48	-4,879	0,62	0,000
328,18	54,354	10,000	157,72	1707,60	5,6846	0,0000	24,48	-4,879	0,62	0,000
329,30	54,538	10,000	157,44	1704,63	5,6962	0,0000	24,48	-4,879	0,62	0,000
330,43	54,738	10,000	157,14	1701,38	5,7231	0,0000	24,48	-4,879	0,62	0,000
331,55	54,921	10,000	156,87	1698,40	5,7351	0,0000	24,48	-4,879	0,62	0,000
332,68	55,103	10,000	156,60	1695,45	5,7386	0,0000	24,48	-4,879	0,62	0,000
333,80	55,286	10,000	156,32	1692,47	5,7557	0,0000	24,48	-4,879	0,62	0,000
334,93	55,471	10,000	156,04	1689,47	5,7773	0,0000	24,47	-4,879	0,62	0,000
336,05	55,654	10,000	155,77	1686,49	5,7955	0,0000	24,47	-4,879	0,62	0,000
337,18	55,853	10,000	155,47	1683,27	5,8098	0,0000	24,47	-4,879	0,62	0,000
338,30	56,038	10,000	155,19	1680,27	5,8238	0,0000	24,47	-4,879	0,62	0,000
339,43	56,221	10,000	154,92	1677,29	5,8318	0,0000	24,47	-4,879	0,62	0,000
340,55	56,404	10,000	154,64	1674,31	5,8488	0,0000	24,47	-4,879	0,62	0,000
341,68	56,587	10,000	154,37	1671,34	5,8562	0,0000	24,47	-4,879	0,62	0,000
342,80	56,786	10,000	154,07	1668,11	5,8690	0,0000	24,47	-4,879	0,62	0,000
343,93	56,971	10,000	153,79	1665,11	5,8829	0,0000	24,47	-4,879	0,62	0,000
345,05	57,154	10,000	153,52	1662,13	5,8975	0,0000	24,47	-4,879	0,62	0,000
346,18	57,337	10,000	153,24	1659,16	5,9108	0,0000	24,47	-4,879	0,62	0,000
347,30	57,521	10,000	152,97	1656,18	5,9307	0,0000	24,47	-4,879	0,62	0,000
348,43	57,721	10,000	152,67	1652,93	5,9391	0,0000	24,47	-4,879	0,62	0,000
349,55	57,903	10,000	152,40	1649,97	5,9572	0,0000	24,47	-4,879	0,62	0,000
350,68	58,086	10,000	152,12	1647,00	5,9699	0,0000	24,47	-4,879	0,62	0,000
351,80	58,271	10,000	151,84	1644,00	5,9887	0,0000	24,47	-4,879	0,62	0,000
352,93	58,453	10,000	151,57	1641,04	6,0036	0,0000	24,47	-4,879	0,62	0,000
354,05	58,653	10,000	151,27	1637,79	6,0148	0,0000	24,47	-4,879	0,62	0,000
355,18	58,837	10,000	150,99	1634,80	6,0324	0,0000	24,47	-4,879	0,62	0,000
356,30	59,021	10,000	150,72	1631,82	6,0518	0,0000	24,47	-4,879	0,62	0,000
357,43	59,204	10,000	150,44	1628,84	6,0705	0,0000	24,47	-4,879	0,62	0,000
358,55	59,386	10,000	150,17	1625,89	6,0884	0,0000	24,47	-4,879	0,62	0,000
359,68	59,586	10,000	149,87	1622,64	6,0978	0,0000	24,47	-4,879	0,62	0,000
360,80	59,771	10,000	149,59	1619,64	6,1091	0,0000	24,47	-4,879	0,62	0,000
361,93	59,954	10,000	149,32	1616,66	6,1236	0,0000	24,47	-4,879	0,62	0,000
363,05	60,137	10,000	149,04	1613,68	6,1345	0,0000	24,47	-4,879	0,62	0,000
364,18	60,319	10,000	148,77	1610,73	6,1467	0,0000	24,47	-4,879	0,62	0,000
365,30	60,521	10,000	148,47	1607,46	6,1561	0,0000	24,48	-4,879	0,62	0,000
366,43	60,703	10,000	148,20	1604,50	6,1702	0,0000	24,48	-4,879	0,62	0,000
367,55	60,887	10,000	147,92	1601,50	6,1903	0,0000	24,48	-4,879	0,62	0,000
368,68	61,071	10,000	147,64	1598,53	6,2054	0,0000	24,48	-4,879	0,62	0,000
369,80	61,253	10,000	147,37	1595,57	6,2303	0,0000	24,48	-4,879	0,62	0,000
370,93	61,454	10,000	147,07	1592,30	6,2403	0,0000	24,48	-4,879	0,62	0,000
372,06	61,636	10,000	146,80	1589,35	6,2560	0,0000	24,48	-4,879	0,62	0,000
373,18	61,821	10,000	146,52	1586,35	6,2664	0,0000	24,48	-4,879	0,62	0,000
374,31	62,003	10,000	146,25	1583,39	6,2835	0,0000	24,48	-4,879	0,62	0,000
375,43	62,186	10,000	145,97	1580,41	6,2870	0,0000	24,48	-4,879	0,62	0,000
376,55	62,387	10,000	145,67	1577,15	6,3036	0,0000	24,48	-4,879	0,62	0,000
377,69	62,569	10,000	145,40	1574,19	6,3093	0,0000	24,48	-4,879	0,62	0,000
378,81	62,754	10,000	145,12	1571,19	6,3243	0,0000	24,48	-4,879	0,62	0,000
379,94	62,936	10,000	144,85	1568,23	6,3481	0,0000	24,48	-4,879	0,62	0,000
381,05	63,121	10,000	144,57	1565,24	6,3630	0,0000	24,48	-4,879	0,62	0,000
382,19	63,321	10,000	144,27	1561,99	6,3722	0,0000	24,48	-4,879	0,62	0,000
383,32	63,504	10,000	143,99	1559,01	6,3853	0,0000	24,48	-4,879	0,62	0,000
384,45	63,687	10,000	143,72	1556,03	6,4074	0,0000	24,48	-4,879	0,62	0,000
385,57	63,871	10,000	143,44	1553,06	6,4166	0,0000	24,48	-4,879	0,62	0,000
386,72	64,071	10,000	143,14	1549,81	6,4347	0,0000	24,48	-4,879	0,62	0,000
387,84	64,253	10,000	142,87	1546,85	6,4547	0,0000	24,48	-4,879	0,62	0,000
388,97	64,437	10,000	142,59	1543,85	6,4690	0,0000	24,48	-4,879	0,62	0,000
390,08	64,620	10,000	142,32	1540,88	6,4949	0,0000	24,48	-4,879	0,62	0,000
391,22	64,804	10,000	142,04	1537,90	6,5114	0,0000	24,48	-4,879	0,62	0,000
392,34	65,003	10,000	141,75	1534,67	6,5276	0,0000	24,48	-4,879	0,62	0,000
393,47	65,187	10,000	141,47	1531,67	6,5360	0,0000	24,48	-4,879	0,62	0,000
394,60	65,370	10,000	141,19	1528,70	6,5474	0,0000	24,48	-4,879	0,62	0,000
395,73	65,553	10,000	140,92	1525,74	6,5667	0,0000	24,48	-4,879	0,62	0,000
396,86	65,752	10,000	140,62	1522,49	6,5739	0,0000	24,48	-4,879	0,62	0,000
397,99	65,936	10,000	140,35	1519,52	6,5896	0,0000	24,48	-4,879	0,62	0,000
399,11	66,120	10,000	140,07	1516,52	6,6000	0,0000	24,48	-4,879	0,62	0,000
400,24	66,304	10,000	139,79	1513,54	6,6208	0,0000	24,48	-4,879	0,62	0,000
401,37	66,486	10,000	139,52	1510,58	6,6392	0,0000	24,48	-4,879	0,62	0,000
402,49	66,687	10,000	139,22	1507,31	6,6518	0,0000	24,48	-4,879	0,62	0,000
403,62	66,869	10,000	138,95	1504,36	6,6679	0,0000	24,48	-4,879	0,62	0,000
404,75	67,052	10,000	138,67	1501,38	6,6850	0,0000	24,48	-4,879	0,62	0,000
405,87	67,236	10,000	138,40	1498,40	6,6967	0,0000	24,48	-4,879	0,62	0,000
407,00	67,437	10,000	138,09	1495,13	6,7125	0,0000	24,48	-4,879	0,62	0,000
408,12	67,619	10,000	137,82	1492,18	6,7282	0,0000	24,48	-4,879	0,62	0,000
409,26	67,804	10,000	137,54	1489,18	6,7438	0,0000	24,48	-4,879	0,62	0,000
410,38	67,987	10,000	137,27	1486,20	6,7606	0,0000	24,48	-4,879	0,62	0,000
411,51	68,169	10,000	137,00	1483,25	6,7732	0,0000	24,48	-4,879	0,62	0,000
412,64	68,370	10,000	136,69	1479,98	6,7850	0,0000	24,48	-4,879	0,62	0,000
413,77	68,554	10,000	136,42	1477,00	6,7946	0,0000	24,48	-4,879	0,62	0,000
414,89	68,737	10,000	136,14	1474,02	6,8103	0,0000	24,48	-4,879	0,62	0,000
416,03	68,920	10,000	135,87	1471,05	6,8269	0,0000	24,48	-4,879	0,62	0,000
417,15	69,119	10,000	135,57	1467,82	6,8468	0,0000	24,48	-4,879	0,62	0,000
418,28	69,302	10,000	135,30	1464,84	6,8644	0,0000	24,48	-4,879	0,62	0,000
419,40	69,486	10,000	135,02	1461,86	6,8799	0,0000	24,48	-4,879	0,62	0,000
420,52	69,669	10,000	134,75	1458,89	6,8949	0,0000	24,48	-4,879	0,62	0,000
421,66	69,854	10,000	134,47	1455,89	6,9060	0,0000	24,48	-4,879	0,62	0,000
422,78	70,052	10,000	134,17	1452,66	6,9202	0,0000	24,48	-4,879	0,62	0,000
423,91	70,236	10,000	133,90	1449,68	6,9390	0,0000	24,48	-4,879	0,62	0,000
425,04	70,420	10,000	133,62	1446,69	6,9559	0,0000	24,48	-4,879	0,62	0,000
426,17	70,604	10,000	133,34	1443,71	6,9626	0,0000	24,48	-4,879	0,62	0,000
427,29	70,787	10,000	133,07	1440,73	6,9742	0,0000	24,49	-4,879	0,62	0,000
428,42	70,986	10,000	132,77	1437,50	6,9867	0,0000	24,49	-4,879	0,62	0,000
429,54	71,170	10,000	132,49	1434,51	6,9976	0,0000	24,49	-4,879	0,62	0,000
430,66	71,352	10,000	132,22	1431,55	7,0178	0,0000	24,49	-4,879	0,62	0,000
431,79	71,536	10,000	131,95	1428,57	7,0339	0,0000	24,49	-4,879	0,62	0,000
432,91	71,719	10,000	131,67	1425,60	7,0532	0,0000	24,49	-4,879	0,62	0,000
434,04	71,920	10,000	131,37	1422,33	7,0722	0,0000	24,48	-4,879	0,62	0,000
435,17	72,104	10,000	131,09	1419,35	7,0919	0,0000	24,48	-4,879	0,62	0,000
436,28	72,287	10,000	130,82	1416,37	7,1065	0,0000	24,48	-4,879	0,62	0,000
437,41	72,469	10,000	130,55	1413,42	7,1224	0,0000	24,48	-4,879	0,62	0,000
438,54	72,652	10,000	130,27	1410,44	7,1425	0,0000	24,47	-4,879	0,62	0,000
439,66	72,853	10,000	129,97	1407,17	7,1559	0,0000	24,47	-4,879	0,62	0,000
440,80	73,036	10,000	129,70	1404,21	7,1717	0,0000	24,47	-4,879	0,62	0,000
441,92	73,220	10,000	129,42	1401,22	7,1891	0,0000	24,47	-4,879	0,62	0,000
443,03	73,403	10,000	129,14	1398,24	7,2011	0,0000	24,46	-4,879	0,62	0,000
444,15	73,587	10,000	128,87	1395,26	7,2198	0,0000	24,46	-4,879	0,62	0,000
445,26	73,769	10,000	128,60	1392,30	7,2324	0,0000	24,46	-4,879	0,62	0,000
446,39	73,953	10,000	128,32	1389,31	7,2460	0,0000	24,46	-4,879	0,62	0,000
447,52	74,152	10,000	128,02	1386,08	7,2536	0,0000	24,46	-4,879	0,62	0,000
448,64	74,337	10,000	127,74	1383,08	7,2687	0,0000	24,46	-4,879	0,62	0,000
449,77	74,519	10,000	127,47	1380,12	7,2916	0,0000	24,46	-4,879	0,62	0,000
450,90	74,702	10,000	127,20	1377,15	7,3054	0,0000	24,46	-4,879	0,62	0,000
452,01	74,903	10,000	126,89	1373,88	7,3213	0,0000	24,46	-4,879	0,62	0,000
453,01	75,052	10,000	126,67	1371,46	7,3380	0,0000	24,46	-4,879	0,62	0,000
454,14	75,253	10,000	126,37	1368,19	7,3398	0,0000	24,46	-4,879	0,62	0,000
455,27	75,437	10,000	126,09	1365,22	7,3554	0,0000	24,46	-4,879	0,62	0,000
456,40	75,620	10,000	125,82	1362,24	7,3755	0,0000	24,46	-4,879	0,62	0,000
457,52	75,802	10,000	125,55	1359,28	7,3870	0,0000	24,46	-4,879	0,62	0,000
458,65	76,003	10,000	125,24	1356,01	7,4023	0,0000	24,46	-4,879	0,62	0,000
459,78	76,185	10,000	124,97	1353,06	7,4268	0,0000	24,46	-4,879	0,62	0,000
460,90	76,370	10,000	124,69	1350,06	7,4425	0,0000	24,46	-4,879	0,62	0,000
462,03	76,552	10,000	124,42	1347,10	7,4531	0,0000	24,46	-4,879	0,62	0,000
463,15	76,737	10,000	124,14	1344,11	7,4737	0,0000	24,46	-4,879	0,62	0,000
464,28	76,937	10,000	123,85	1340,86	7,4856	0,0000	24,46	-4,879	0,62	0,000
465,41	77,119	10,000	123,57	1337,90	7,5067	0,0000	24,46	-4,879	0,62	0,000
466,53	77,302	10,000	123,30	1334,92	7,5239	0,0000	24,46	-4,879	0,62	0,000
467,66	77,487	10,000	123,02	1331,93	7,5417	0,0000	24,46	-4,879	0,62	0,000
468,79	77,670	10,000	122,75	1328,95	7,5661	0,0000	24,46	-4,879	0,62	0,000
469,92	77,869	10,000	122,45	1325,72	7,5803	0,0000	24,46	-4,879	0,62	0,000
471,04	78,053	10,000	122,17	1322,72	7,6000	0,0000	24,46	-4,879	0,62	0,000
472,17	78,235	10,000	121,90	1319,77	7,6186	0,0000	24,46	-4,879	0,62	0,000
473,30	78,420	10,000	121,62	1316,77	7,6292	0,0000	24,46	-4,879	0,62	0,000
474,42	78,603	10,000	121,35	1313,79	7,6389	0,0000	24,46	-4,879	0,62	0,000
475,55	78,803	10,000	121,05	1310,54	7,6558	0,0000	24,46	-4,879	0,62	0,000
476,68	78,985	10,000	120,77	1307,59	7,6749	0,0000	24,46	-4,879	0,62	0,000
477,81	79,170	10,000	120,50	1304,59	7,6883	0,0000	24,46	-4,879	0,62	0,000
478,94	79,353	10,000	120,22	1301,61	7,7139	0,0000	24,46	-4,879	0,62	0,000
480,07	79,553	10,000	119,92	1298,36	7,7229	0,0000	24,46	-4,879	0,62	0,000
481,20	79,737	10,000	119,65	1295,39	7,7370	0,0000	24,46	-4,879	0,62	0,000
482,32	79,920	10,000	119,37	1292,41	7,7516	0,0000	24,47	-4,879	0,62	0,000
483,45	80,102	10,000	119,10	1289,45	7,7701	0,0000	24,47	-4,879	0,62	0,000
484,58	80,302	10,000	118,80	1286,20	7,7780	0,0000	24,47	-4,879	0,62	0,000
485,71	80,487	10,000	118,52	1283,21	7,7997	0,0000	24,47	-4,879	0,62	0,000
486,84	80,670	10,000	118,25	1280,23	7,8161	0,0000	24,47	-4,879	0,62	0,000
487,96	80,853	10,000	117,97	1277,25	7,8369	0,0000	24,47	-4,879	0,62	0,000
489,08	81,035	10,000	117,70	1274,30	7,8523	0,0000	24,47	-4,879	0,62	0,000
490,21	81,236	10,000	117,40	1271,03	7,8735	0,0000	24,47	-4,879	0,62	0,000
491,33	81,419	10,000	117,12	1268,07	7,8900	0,0000	24,47	-4,879	0,62	0,000
492,45	81,602	10,000	116,85	1265,09	7,9073	0,0000	24,47	-4,879	0,62	0,000
493,58	81,786	10,000	116,57	1262,10	7,9289	0,0000	24,47	-4,879	0,62	0,000
494,71	81,969	10,000	116,30	1259,14	7,9459	0,0000	24,47	-4,879	0,62	0,000
495,83	82,170	10,000	116,00	1255,87	7,9634	0,0000	24,47	-4,879	0,62	0,000
496,96	82,353	10,000	115,72	1252,89	7,9725	0,0000	24,47	-4,879	0,62	0,000
498,08	82,536	10,000	115,45	1249,92	7,9865	0,0000	24,47	-4,879	0,62	0,000
499,21	82,720	10,000	115,17	1246,94	8,0093	0,0000	24,47	-4,879	0,62	0,000
500,34	82,903	10,000	114,90	1243,96	8,0258	0,0000	24,47	-4,879	0,62	0,000
501,46	83,103	10,000	114,60	1240,71	8,0482	0,0000	24,47	-4,879	0,62	0,000
502,59	83,285	10,000	114,32	1237,76	8,0703	0,0000	24,47	-4,879	0,62	0,000
503,70	83,468	10,000	114,05	1234,78	8,0790	0,0000	24,47	-4,879	0,62	0,000
504,71	83,636	10,000	113,80	1232,05	8,0883	0,0000	24,47	-4,879	0,62	0,000
505,83	83,820	10,000	113,52	1229,07	8,1095	0,0000	24,47	-4,879	0,62	0,000
506,96	84,002	10,000	113,25	1226,12	8,1224	0,0000	24,47	-4,879	0,62	0,000
508,09	84,185	10,000	112,97	1223,14	8,1413	0,0000	24,47	-4,879	0,62	0,000
509,21	84,386	10,000	112,67	1219,87	8,1615	0,0000	24,47	-4,879	0,62	0,000
510,34	84,570	10,000	112,40	1216,89	8,1792	0,0000	24,47	-4,879	0,62	0,000
511,47	84,752	10,000	112,12	1213,94	8,1975	0,0000	24,47	-4,879	0,62	0,000
512,60	84,936	10,000	111,85	1210,94	8,2104	0,0000	24,47	-4,879	0,62	0,000
513,73	85,135	10,000	111,55	1207,71	8,2307	0,0000	24,47	-4,879	0,62	0,000
514,86	85,320	10,000	111,27	1204,71	8,2443	0,0000	24,47	-4,879	0,62	0,000
515,98	85,502	10,000	111,00	1201,76	8,2597	0,0000	24,47	-4,879	0,62	0,000
517,11	85,686	10,000	110,72	1198,76	8,2734	0,0000	24,47	-4,879	0,62	0,000
518,24	85,886	10,000	110,42	1195,51	8,2823	0,0000	24,47	-4,879	0,62	0,000
519,37	86,070	10,000	110,15	1192,54	8,3014	0,0000	24,47	-4,879	0,62	0,000
520,50	86,252	10,000	109,87	1189,58	8,3230	0,0000	24,48	-4,879	0,62	0,000
521,62	86,436	10,000	109,60	1186,58	8,3324	0,0000	24,48	-4,879	0,62	0,000
522,75	86,620	10,000	109,32	1183,60	8,3500	0,0000	24,48	-4,879	0,62	0,000
523,88	86,820	10,000	109,02	1180,36	8,3656	0,0000	24,48	-4,879	0,62	0,000
525,00	87,002	10,000	108,75	1177,40	8,3852	0,0000	24,47	-4,879	0,62	0,000
526,13	87,185	10,000	108,47	1174,42	8,4097	0,0000	24,47	-4,879	0,62	0,000
527,26	87,368	10,000	108,20	1171,44	8,4280	0,0000	24,47	-4,879	0,62	0,000
528,39	87,568	10,000	107,90	1168,20	8,4521	0,0000	24,47	-4,879	0,62	0,000
529,52	87,753	10,000	107,62	1165,20	8,4626	0,0000	24,47	-4,879	0,62	0,000
530,65	87,936	10,000	107,35	1162,22	8,4755	0,0000	24,47	-4,879	0,62	0,000
531,77	88,120	10,000	107,07	1159,24	8,4933	0,0000	24,47	-4,879	0,62	0,000
532,89	88,303	10,000	106,80	1156,27	8,5047	0,0000	24,47	-4,879	0,62	0,000
534,02	88,503	10,000	106,50	1153,02	8,5185	0,0000	24,47	-4,879	0,62	0,000
535,14	88,686	10,000	106,22	1150,04	8,5303	0,0000	24,47	-4,879	0,62	0,000
536,27	88,868	10,000	105,95	1147,08	8,5589	0,0000	24,47	-4,879	0,62	0,000
537,40	89,052	10,000	105,67	1144,11	8,5816	0,0000	24,47	-4,879	0,62	0,000
538,53	89,235	10,000	105,40	1141,13	8,5833	0,0000	24,47	-4,879	0,62	0,000
539,65	89,436	10,000	105,10	1137,86	8,6040	0,0000	24,47	-4,879	0,62	0,000
540,78	89,618	10,000	104,82	1134,90	8,6251	0,0000	24,47	-4,879	0,62	0,000
541,90	89,802	10,000	104,55	1131,93	8,6368	0,0000	24,47	-4,879	0,62	0,000
543,03	89,985	10,000	104,27	1128,95	8,6512	0,0000	24,47	-4,879	0,62	0,000
544,16	90,169	10,000	104,00	1125,95	8,6802	0,0000	24,47	-4,879	0,62	0,000
545,28	90,368	10,000	103,70	1122,73	8,7057	0,0000	24,47	-4,879	0,62	0,000
546,41	90,553	10,000	103,42	1119,73	8,7238	0,0000	24,47	-4,879	0,62	0,000
547,54	90,735	10,000	103,15	1116,77	8,7408	0,0000	24,47	-4,879	0,62	0,000
548,67	90,919	10,000	102,87	1113,77	8,7593	0,0000	24,47	-4,879	0,62	0,000
549,79	91,101	10,000	102,60	1110,82	8,7743	0,0000	24,47	-4,879	0,62	0,000
550,91	91,303	10,000	102,30	1107,55	8,7890	0,0000	24,48	-4,879	0,62	0,000
552,03	91,485	10,000	102,02	1104,59	8,8122	0,0000	24,48	-4,879	0,62	0,000
553,16	91,669	10,000	101,75	1101,59	8,8257	0,0000	24,48	-4,879	0,62	0,000
554,29	91,851	10,000	101,47	1098,64	8,8473	0,0000	24,48	-4,879	0,62	0,000
555,41	92,036	10,000	101,20	1095,64	8,8717	0,0000	24,48	-4,879	0,62	0,000
556,54	92,236	10,000	100,90	1092,39	8,8802	0,0000	24,48	-4,879	0,62	0,000
557,67	92,419	10,000	100,62	1089,41	8,8991	0,0000	24,48	-4,879	0,62	0,000
558,80	92,603	10,000	100,35	1086,44	8,9126	0,0000	24,48	-4,879	0,62	0,000
559,93	92,786	10,000	100,07	1083,46	8,9196	0,0000	24,48	-4,879	0,62	0,000
561,05	92,986	10,000	99,77	1080,21	8,9415	0,0000	24,48	-4,879	0,62	0,000
562,18	93,168	10,000	99,50	1077,25	8,9640	0,0000	24,48	-4,879	0,62	0,000
563,31	93,351	10,000	99,22	1074,28	8,9753	0,0000	24,48	-4,879	0,62	0,000
564,44	93,536	10,000	98,95	1071,28	8,9858	0,0000	24,48	-4,879	0,62	0,000
565,57	93,719	10,000	98,67	1068,30	9,0123	0,0000	24,48	-4,879	0,62	0,000
566,70	93,918	10,000	98,37	1065,07	9,0299	0,0000	24,48	-4,879	0,62	0,000
567,83	94,101	10,000	98,10	1062,10	9,0481	0,0000	24,48	-4,879	0,62	0,000
568,96	94,285	10,000	97,82	1059,12	9,0692	0,0000	24,48	-4,879	0,62	0,000
570,09	94,469	10,000	97,55	1056,12	9,0852	0,0000	24,48	-4,879	0,62	0,000
571,21	94,669	10,000	97,25	1052,87	9,1067	0,0000	24,48	-4,879	0,62	0,000
572,34	94,853	10,000	96,97	1049,90	9,1198	0,0000	24,48	-4,879	0,62	0,000
573,47	95,035	10,000	96,70	1046,94	9,1464	0,0000	24,48	-4,879	0,62	0,000
574,59	95,219	10,000	96,42	1043,94	9,1579	0,0000	24,48	-4,879	0,62	0,000
575,72	95,418	10,000	96,12	1040,71	9,1746	0,0000	24,48	-4,879	0,62	0,000
576,85	95,603	10,000	95,85	1037,72	9,1900	0,0000	24,48	-4,879	0,62	0,000
577,97	95,785	10,000	95,57	1034,76	9,2012	0,0000	24,48	-4,879	0,62	0,000
579,10	95,969	10,000	95,30	1031,76	9,2147	0,0000	24,48	-4,879	0,62	0,000
580,22	96,153	10,000	95,02	1028,78	9,2324	0,0000	24,48	-4,879	0,62	0,000
581,35	96,351	10,000	94,72	1025,56	9,2557	0,0000	24,48	-4,879	0,62	0,000
582,48	96,535	10,000	94,45	1022,58	9,2712	0,0000	24,48	-4,879	0,62	0,000
583,60	96,718	10,000	94,17	1019,60	9,2936	0,0000	24,48	-4,879	0,62	0,000
584,73	96,903	10,000	93,90	1016,60	9,3113	0,0000	24,49	-4,879	0,62	0,000
585,86	97,086	10,000	93,62	1013,63	9,3348	0,0000	24,49	-4,879	0,62	0,000
586,99	97,286	10,000	93,32	1010,38	9,3459	0,0000	24,49	-4,879	0,62	0,000
588,11	97,469	10,000	93,05	1007,40	9,3629	0,0000	24,49	-4,879	0,62	0,000
589,25	97,653	10,000	92,77	1004,43	9,3817	0,0000	24,49	-4,879	0,62	0,000
590,38	97,836	10,000	92,50	1001,45	9,4112	0,0000	24,48	-4,879	0,62	0,000
591,51	98,035	10,000	92,20	998,22	9,4307	0,0000	24,48	-4,879	0,62	0,000
592,64	98,218	10,000	91,92	995,24	9,4493	0,0000	24,48	-4,879	0,62	0,000
593,77	98,401	10,000	91,65	992,27	9,4565	0,0000	24,48	-4,879	0,62	0,000
594,90	98,586	10,000	91,37	989,27	9,4700	0,0000	24,48	-4,879	0,62	0,000
596,03	98,786	10,000	91,07	986,02	9,4916	0,0000	24,49	-4,879	0,62	0,000
597,15	98,969	10,000	90,80	983,04	9,5126	0,0000	24,49	-4,879	0,62	0,000
598,28	99,152	10,000	90,52	980,07	9,5331	0,0000	24,49	-4,879	0,62	0,000
599,42	99,336	10,000	90,25	977,09	9,5397	0,0000	24,49	-4,879	0,62	0,000
600,54	99,536	10,000	89,95	973,84	9,5581	0,0000	24,49	-4,879	0,62	0,000
601,67	99,719	10,000	89,67	970,86	9,5673	0,0000	24,49	-4,879	0,62	0,000
602,80	99,902	10,000	89,40	967,89	9,5806	0,0000	24,49	-4,879	0,62	0,000
603,93	100,086	10,000	89,12	964,91	9,6036	0,0000	24,49	-4,879	0,62	0,000
605,06	100,286	10,000	88,82	961,66	9,6158	0,0000	24,49	-4,879	0,62	0,000
606,19	100,469	10,000	88,55	958,68	9,6264	0,0000	24,49	-4,879	0,62	0,000
607,31	100,651	10,000	88,27	955,73	9,6414	0,0000	24,50	-4,879	0,62	0,000
608,44	100,836	10,000	88,00	952,73	9,6574	0,0000	24,50	-4,879	0,62	0,000
609,57	101,019	10,000	87,72	949,75	9,6735	0,0000	24,50	-4,879	0,62	0,000
610,69	101,218	10,000	87,42	946,52	9,6936	0,0000	24,50	-4,879	0,62	0,000
