Name           :	Sample4	
User           :		
Date           :	2023-xx-xx	

Probe1         :		
Perimeter      : 		

Probe2         :		
Perimeter      : 		

Trough         :		
Width          :		
Area           :		
Symmetric comp :		

Subphase       :		
Surface tension:		
pH             :		
Temperature    :		

Addition       :		
Concentration  :		
Unit           :	         	

Substance1     :		
MW             :		
Concentration  :		
Unit           :	           	
Volume         :		

Substance2     :		
MW             : 		
Concentration  : 		
Unit           :	         	
Volume         : 		

Substrate      :		
Height         : 		
Shape          : 	       	
Width          :		
Thickness      :		


t[s]	Bpos	Bspd	A[cm²]	Mma[Å²]	P1[mN/m]	P2[mN/m]	T[°C]	SP[V]	pH	AD[V]
295,32	48,921	10,000	165,87	1077,50	9,4354	0,0000	24,71	-4,879	0,62	0,000
296,44	49,103	10,000	165,60	1075,73	9,4506	0,0000	24,71	-4,879	0,62	0,000
297,56	49,286	10,000	165,32	1073,94	9,4516	0,0000	24,71	-4,879	0,62	0,000
298,69	49,471	10,000	165,04	1072,14	9,4620	0,0000	24,71	-4,879	0,62	0,000
299,81	49,653	10,000	164,77	1070,37	9,4697	0,0000	24,71	-4,879	0,62	0,000
300,93	49,853	10,000	164,47	1068,42	9,4844	0,0000	24,71	-4,879	0,62	0,000
302,05	50,038	10,000	164,19	1066,62	9,4969	0,0000	24,71	-4,879	0,62	0,000
303,05	50,203	10,000	163,95	1065,01	9,5012	0,0000	24,71	-4,879	0,62	0,000
304,18	50,386	10,000	163,67	1063,23	9,5085	0,0000	24,71	-4,879	0,62	0,000
305,30	50,571	10,000	163,39	1061,43	9,5170	0,0000	24,71	-4,879	0,62	0,000
306,43	50,753	10,000	163,12	1059,65	9,5276	0,0000	24,71	-4,879	0,62	0,000
307,56	50,954	10,000	162,82	1057,69	9,5401	0,0000	24,71	-4,879	0,62	0,000
308,69	51,138	10,000	162,54	1055,91	9,5475	0,0000	24,71	-4,879	0,62	0,000
309,80	51,320	10,000	162,27	1054,13	9,5584	0,0000	24,71	-4,879	0,62	0,000
310,80	51,488	10,000	162,02	1052,49	9,5701	0,0000	24,71	-4,879	0,62	0,000
311,93	51,670	10,000	161,75	1050,72	9,5819	0,0000	24,71	-4,879	0,62	0,000
313,05	51,854	10,000	161,47	1048,92	9,5935	0,0000	24,71	-4,879	0,62	0,000
314,18	52,036	10,000	161,20	1047,15	9,6083	0,0000	24,71	-4,879	0,62	0,000
315,31	52,236	10,000	160,90	1045,20	9,6135	0,0000	24,71	-4,879	0,62	0,000
316,43	52,421	10,000	160,62	1043,40	9,6238	0,0000	24,71	-4,879	0,62	0,000
317,55	52,604	10,000	160,34	1041,61	9,6288	0,0000	24,71	-4,879	0,62	0,000
318,68	52,788	10,000	160,07	1039,83	9,6379	0,0000	24,71	-4,879	0,62	0,000
319,81	52,970	10,000	159,80	1038,05	9,6463	0,0000	24,71	-4,879	0,62	0,000
320,94	53,171	10,000	159,49	1036,09	9,6597	0,0000	24,71	-4,879	0,62	0,000
322,06	53,354	10,000	159,22	1034,31	9,6677	0,0000	24,71	-4,879	0,62	0,000
323,19	53,538	10,000	158,94	1032,52	9,6753	0,0000	24,71	-4,879	0,62	0,000
324,32	53,720	10,000	158,67	1030,75	9,6880	0,0000	24,71	-4,879	0,62	0,000
325,45	53,921	10,000	158,37	1028,78	9,6981	0,0000	24,71	-4,879	0,62	0,000
326,57	54,104	10,000	158,09	1027,00	9,7145	0,0000	24,71	-4,879	0,62	0,000
327,70	54,286	10,000	157,82	1025,22	9,7162	0,0000	24,71	-4,879	0,62	0,000
328,83	54,470	10,000	157,55	1023,44	9,7171	0,0000	24,71	-4,879	0,62	0,000
329,96	54,654	10,000	157,27	1021,64	9,7292	0,0000	24,71	-4,879	0,62	0,000
331,07	54,854	10,000	156,97	1019,69	9,7439	0,0000	24,71	-4,879	0,62	0,000
332,19	55,036	10,000	156,70	1017,92	9,7528	0,0000	24,71	-4,879	0,62	0,000
333,32	55,221	10,000	156,42	1016,12	9,7693	0,0000	24,71	-4,879	0,62	0,000
334,45	55,404	10,000	156,14	1014,33	9,7710	0,0000	24,71	-4,879	0,62	0,000
335,58	55,588	10,000	155,87	1012,55	9,7766	0,0000	24,71	-4,879	0,62	0,000
336,71	55,786	10,000	155,57	1010,61	9,7851	0,0000	24,71	-4,879	0,62	0,000
337,85	55,971	10,000	155,29	1008,81	9,7984	0,0000	24,71	-4,879	0,62	0,000
338,97	56,153	10,000	155,02	1007,04	9,8096	0,0000	24,71	-4,879	0,62	0,000
340,09	56,336	10,000	154,75	1005,25	9,8186	0,0000	24,71	-4,879	0,62	0,000
341,21	56,520	10,000	154,47	1003,46	9,8254	0,0000	24,71	-4,879	0,62	0,000
342,34	56,720	10,000	154,17	1001,51	9,8337	0,0000	24,71	-4,879	0,62	0,000
343,46	56,904	10,000	153,89	999,72	9,8457	0,0000	24,71	-4,879	0,62	0,000
344,58	57,087	10,000	153,62	997,93	9,8605	0,0000	24,71	-4,879	0,62	0,000
345,59	57,254	10,000	153,37	996,31	9,8702	0,0000	24,71	-4,879	0,62	0,000
346,71	57,437	10,000	153,09	994,52	9,8788	0,0000	24,71	-4,879	0,62	0,000
347,84	57,621	10,000	152,82	992,73	9,8832	0,0000	24,71	-4,879	0,62	0,000
348,97	57,819	10,000	152,52	990,80	9,8953	0,0000	24,71	-4,879	0,62	0,000
350,08	58,003	10,000	152,25	989,01	9,9004	0,0000	24,71	-4,879	0,62	0,000
351,09	58,169	10,000	152,00	987,39	9,9319	0,0000	24,71	-4,879	0,62	0,000
352,21	58,354	10,000	151,72	985,59	9,9184	0,0000	24,71	-4,879	0,62	0,000
353,34	58,536	10,000	151,45	983,81	9,9196	0,0000	24,71	-4,879	0,62	0,000
354,46	58,721	10,000	151,17	982,01	9,9225	0,0000	24,71	-4,879	0,62	0,000
355,57	58,904	10,000	150,89	980,23	9,9326	0,0000	24,71	-4,879	0,62	0,000
356,68	59,086	10,000	150,62	978,45	9,9398	0,0000	24,71	-4,879	0,62	0,000
357,81	59,287	10,000	150,32	976,49	9,9438	0,0000	24,71	-4,879	0,62	0,000
358,93	59,471	10,000	150,04	974,71	9,9509	0,0000	24,71	-4,879	0,62	0,000
360,05	59,654	10,000	149,77	972,92	9,9645	0,0000	24,70	-4,879	0,62	0,000
361,17	59,837	10,000	149,49	971,13	9,9745	0,0000	24,70	-4,879	0,62	0,000
362,29	60,021	10,000	149,22	969,35	9,9839	0,0000	24,70	-4,879	0,62	0,000
363,42	60,203	10,000	148,95	967,57	9,9930	0,0000	24,70	-4,879	0,62	0,000
364,54	60,404	10,000	148,64	965,61	9,9998	0,0000	24,70	-4,879	0,62	0,000
365,67	60,587	10,000	148,37	963,83	10,0096	0,0000	24,70	-4,879	0,62	0,000
366,81	60,769	10,000	148,10	962,05	10,0081	0,0000	24,70	-4,879	0,62	0,000
367,94	60,954	10,000	147,82	960,25	10,0156	0,0000	24,70	-4,879	0,62	0,000
369,07	61,154	10,000	147,52	958,30	10,0182	0,0000	24,70	-4,879	0,62	0,000
370,20	61,336	10,000	147,25	956,53	10,0282	0,0000	24,70	-4,879	0,62	0,000
371,32	61,519	10,000	146,97	954,74	10,0505	0,0000	24,70	-4,879	0,62	0,000
372,44	61,703	10,000	146,70	952,96	10,0383	0,0000	24,70	-4,879	0,62	0,000
373,57	61,886	10,000	146,42	951,17	10,0708	0,0000	24,70	-4,879	0,62	0,000
374,69	62,087	10,000	146,12	949,21	10,0684	0,0000	24,70	-4,879	0,62	0,000
375,82	62,269	10,000	145,85	947,44	10,0683	0,0000	24,70	-4,879	0,62	0,000
376,95	62,453	10,000	145,57	945,65	10,0852	0,0000	24,70	-4,879	0,62	0,000
378,08	62,636	10,000	145,30	943,86	10,0959	0,0000	24,70	-4,879	0,62	0,000
379,21	62,837	10,000	144,99	941,90	10,0991	0,0000	24,71	-4,879	0,62	0,000
380,34	63,021	10,000	144,72	940,12	10,1041	0,0000	24,71	-4,879	0,62	0,000
381,46	63,204	10,000	144,44	938,33	10,1111	0,0000	24,71	-4,879	0,62	0,000
382,59	63,387	10,000	144,17	936,54	10,1182	0,0000	24,71	-4,879	0,62	0,000
383,71	63,569	10,000	143,90	934,77	10,1300	0,0000	24,71	-4,879	0,62	0,000
384,84	63,769	10,000	143,60	932,82	10,1372	0,0000	24,71	-4,879	0,62	0,000
385,97	63,954	10,000	143,32	931,02	10,1361	0,0000	24,71	-4,879	0,62	0,000
387,10	64,136	10,000	143,05	929,25	10,1374	0,0000	24,70	-4,879	0,62	0,000
388,23	64,321	10,000	142,77	927,45	10,1577	0,0000	24,70	-4,879	0,62	0,000
389,36	64,520	10,000	142,47	925,50	10,1563	0,0000	24,70	-4,879	0,62	0,000
390,48	64,703	10,000	142,20	923,73	10,1595	0,0000	24,70	-4,879	0,62	0,000
391,60	64,886	10,000	141,92	921,94	10,1687	0,0000	24,70	-4,879	0,62	0,000
392,73	65,069	10,000	141,65	920,15	10,1755	0,0000	24,70	-4,879	0,62	0,000
393,86	65,254	10,000	141,37	918,35	10,1840	0,0000	24,71	-4,879	0,62	0,000
394,98	65,454	10,000	141,07	916,41	10,1900	0,0000	24,71	-4,879	0,62	0,000
396,11	65,637	10,000	140,79	914,62	10,2030	0,0000	24,71	-4,879	0,62	0,000
397,23	65,820	10,000	140,52	912,83	10,2096	0,0000	24,71	-4,879	0,62	0,000
398,35	66,004	10,000	140,24	911,05	10,2223	0,0000	24,71	-4,879	0,62	0,000
399,48	66,187	10,000	139,97	909,26	10,2238	0,0000	24,71	-4,879	0,62	0,000
400,61	66,386	10,000	139,67	907,32	10,2310	0,0000	24,71	-4,879	0,62	0,000
401,74	66,570	10,000	139,39	905,53	10,2315	0,0000	24,71	-4,879	0,62	0,000
402,87	66,752	10,000	139,12	903,75	10,2315	0,0000	24,70	-4,879	0,62	0,000
404,00	66,937	10,000	138,84	901,95	10,2377	0,0000	24,70	-4,879	0,62	0,000
405,13	67,119	10,000	138,57	900,18	10,2395	0,0000	24,70	-4,879	0,62	0,000
406,26	67,319	10,000	138,27	898,23	10,2478	0,0000	24,70	-4,879	0,62	0,000
407,39	67,504	10,000	137,99	896,43	10,2560	0,0000	24,70	-4,879	0,62	0,000
408,52	67,687	10,000	137,72	894,64	10,2616	0,0000	24,70	-4,879	0,62	0,000
409,65	67,887	10,000	137,42	892,70	10,2692	0,0000	24,70	-4,879	0,62	0,000
410,77	68,069	10,000	137,15	890,92	10,2767	0,0000	24,70	-4,879	0,62	0,000
411,90	68,252	10,000	136,87	889,14	10,2749	0,0000	24,70	-4,879	0,62	0,000
413,04	68,437	10,000	136,59	887,34	10,2854	0,0000	24,70	-4,879	0,62	0,000
414,16	68,619	10,000	136,32	885,56	10,2989	0,0000	24,70	-4,879	0,62	0,000
415,29	68,819	10,000	136,02	883,61	10,2924	0,0000	24,70	-4,879	0,62	0,000
416,42	69,002	10,000	135,75	881,83	10,3068	0,0000	24,71	-4,879	0,62	0,000
417,55	69,186	10,000	135,47	880,04	10,3072	0,0000	24,71	-4,879	0,62	0,000
418,68	69,370	10,000	135,19	878,24	10,3175	0,0000	24,71	-4,879	0,62	0,000
419,81	69,569	10,000	134,90	876,31	10,3233	0,0000	24,71	-4,879	0,62	0,000
420,93	69,752	10,000	134,62	874,52	10,3305	0,0000	24,71	-4,879	0,62	0,000
422,06	69,936	10,000	134,35	872,73	10,3431	0,0000	24,71	-4,879	0,62	0,000
423,18	70,120	10,000	134,07	870,93	10,3500	0,0000	24,71	-4,879	0,62	0,000
424,31	70,304	10,000	133,79	869,15	10,3491	0,0000	24,71	-4,879	0,62	0,000
425,43	70,504	10,000	133,49	867,20	10,3496	0,0000	24,71	-4,879	0,62	0,000
426,56	70,686	10,000	133,22	865,43	10,3535	0,0000	24,71	-4,879	0,62	0,000
427,68	70,869	10,000	132,95	863,64	10,3643	0,0000	24,71	-4,879	0,62	0,000
428,81	71,054	10,000	132,67	861,84	10,3667	0,0000	24,71	-4,879	0,62	0,000
429,94	71,236	10,000	132,40	860,07	10,3749	0,0000	24,71	-4,879	0,62	0,000
431,07	71,436	10,000	132,10	858,12	10,3766	0,0000	24,71	-4,879	0,62	0,000
432,20	71,620	10,000	131,82	856,32	10,3802	0,0000	24,71	-4,879	0,62	0,000
433,32	71,802	10,000	131,55	854,55	10,3817	0,0000	24,71	-4,879	0,62	0,000
434,45	71,987	10,000	131,27	852,75	10,3897	0,0000	24,71	-4,879	0,62	0,000
435,56	72,169	10,000	131,00	850,97	10,3967	0,0000	24,71	-4,879	0,62	0,000
436,70	72,369	10,000	130,70	849,02	10,4034	0,0000	24,71	-4,879	0,62	0,000
437,83	72,552	10,000	130,42	847,24	10,4083	0,0000	24,71	-4,879	0,62	0,000
438,94	72,736	10,000	130,15	845,45	10,4116	0,0000	24,71	-4,879	0,62	0,000
439,95	72,903	10,000	129,89	843,81	10,4167	0,0000	24,71	-4,879	0,62	0,000
441,08	73,086	10,000	129,62	842,04	10,4455	0,0000	24,71	-4,879	0,62	0,000
442,21	73,270	10,000	129,34	840,24	10,4391	0,0000	24,71	-4,879	0,62	0,000
443,34	73,469	10,000	129,05	838,31	10,4549	0,0000	24,71	-4,879	0,62	0,000
444,48	73,653	10,000	128,77	836,51	10,4584	0,0000	24,70	-4,879	0,62	0,000
445,62	73,837	10,000	128,49	834,72	10,4569	0,0000	24,70	-4,879	0,62	0,000
446,74	74,037	10,000	128,19	832,77	10,4557	0,0000	24,70	-4,879	0,62	0,000
447,89	74,220	10,000	127,92	830,99	10,4561	0,0000	24,70	-4,879	0,62	0,000
449,02	74,403	10,000	127,64	829,20	10,4710	0,0000	24,70	-4,879	0,62	0,000
450,15	74,602	10,000	127,35	827,26	10,4849	0,0000	24,70	-4,879	0,62	0,000
451,28	74,785	10,000	127,07	825,48	10,4878	0,0000	24,70	-4,879	0,62	0,000
452,41	74,970	10,000	126,79	823,68	10,5003	0,0000	24,70	-4,879	0,62	0,000
453,54	75,152	10,000	126,52	821,90	10,5033	0,0000	24,70	-4,879	0,62	0,000
454,67	75,335	10,000	126,25	820,12	10,4985	0,0000	24,70	-4,879	0,62	0,000
455,79	75,535	10,000	125,95	818,17	10,4963	0,0000	24,70	-4,879	0,62	0,000
456,92	75,719	10,000	125,67	816,38	10,5065	0,0000	24,70	-4,879	0,62	0,000
458,04	75,903	10,000	125,39	814,58	10,5141	0,0000	24,70	-4,879	0,62	0,000
459,17	76,085	10,000	125,12	812,81	10,5221	0,0000	24,70	-4,879	0,62	0,000
460,29	76,269	10,000	124,85	811,02	10,5234	0,0000	24,71	-4,879	0,62	0,000
461,42	76,469	10,000	124,55	809,07	10,5302	0,0000	24,71	-4,879	0,62	0,000
462,54	76,653	10,000	124,27	807,28	10,5313	0,0000	24,71	-4,879	0,62	0,000
463,67	76,835	10,000	124,00	805,50	10,5383	0,0000	24,71	-4,879	0,62	0,000
464,79	77,020	10,000	123,72	803,70	10,5395	0,0000	24,71	-4,879	0,62	0,000
465,93	77,219	10,000	123,42	801,77	10,5480	0,0000	24,71	-4,879	0,62	0,000
467,05	77,403	10,000	123,15	799,97	10,5577	0,0000	24,70	-4,879	0,62	0,000
468,19	77,587	10,000	122,87	798,18	10,5622	0,0000	24,70	-4,879	0,62	0,000
469,32	77,770	10,000	122,60	796,39	10,5676	0,0000	24,70	-4,879	0,62	0,000
470,45	77,970	10,000	122,30	794,45	10,5788	0,0000	24,70	-4,879	0,62	0,000
471,57	78,153	10,000	122,02	792,66	10,5845	0,0000	24,70	-4,879	0,62	0,000
472,70	78,337	10,000	121,75	790,87	10,5920	0,0000	24,70	-4,879	0,62	0,000
473,82	78,520	10,000	121,47	789,09	10,5981	0,0000	24,70	-4,879	0,62	0,000
474,96	78,703	10,000	121,20	787,30	10,6063	0,0000	24,70	-4,879	0,62	0,000
476,09	78,902	10,000	120,90	785,36	10,6075	0,0000	24,70	-4,879	0,62	0,000
477,21	79,085	10,000	120,62	783,58	10,6200	0,0000	24,70	-4,879	0,62	0,000
478,34	79,270	10,000	120,35	781,78	10,6260	0,0000	24,70	-4,879	0,62	0,000
479,45	79,452	10,000	120,07	780,01	10,6332	0,0000	24,70	-4,879	0,62	0,000
480,58	79,637	10,000	119,80	778,21	10,6406	0,0000	24,70	-4,879	0,62	0,000
481,72	79,835	10,000	119,50	776,27	10,6395	0,0000	24,70	-4,879	0,62	0,000
482,84	80,019	10,000	119,22	774,48	10,6486	0,0000	24,70	-4,879	0,62	0,000
483,97	80,203	10,000	118,95	772,68	10,6570	0,0000	24,70	-4,879	0,62	0,000
485,10	80,385	10,000	118,67	770,91	10,6604	0,0000	24,70	-4,879	0,62	0,000
486,23	80,587	10,000	118,37	768,95	10,6683	0,0000	24,70	-4,879	0,62	0,000
487,36	80,769	10,000	118,10	767,18	10,6684	0,0000	24,70	-4,879	0,62	0,000
488,49	80,953	10,000	117,82	765,38	10,6716	0,0000	24,70	-4,879	0,62	0,000
489,62	81,135	10,000	117,55	763,60	10,6832	0,0000	24,70	-4,879	0,62	0,000
490,74	81,319	10,000	117,27	761,82	10,6913	0,0000	24,70	-4,879	0,62	0,000
491,87	81,520	10,000	116,97	759,86	10,6999	0,0000	24,70	-4,879	0,62	0,000
493,00	81,702	10,000	116,70	758,08	10,7126	0,0000	24,70	-4,879	0,62	0,000
494,12	81,886	10,000	116,42	756,28	10,6992	0,0000	24,70	-4,879	0,62	0,000
495,24	82,069	10,000	116,15	754,51	10,6993	0,0000	24,70	-4,879	0,62	0,000
496,37	82,253	10,000	115,87	752,71	10,7173	0,0000	24,70	-4,879	0,62	0,000
497,49	82,453	10,000	115,57	750,76	10,7188	0,0000	24,70	-4,879	0,62	0,000
498,62	82,636	10,000	115,30	748,97	10,7194	0,0000	24,70	-4,879	0,62	0,000
499,75	82,820	10,000	115,02	747,19	10,7248	0,0000	24,70	-4,879	0,62	0,000
500,88	83,002	10,000	114,75	745,41	10,7224	0,0000	24,70	-4,879	0,62	0,000
502,00	83,203	10,000	114,45	743,45	10,7288	0,0000	24,70	-4,879	0,62	0,000
503,12	83,385	10,000	114,17	741,68	10,7381	0,0000	24,70	-4,879	0,62	0,000
504,25	83,568	10,000	113,90	739,89	10,7446	0,0000	24,70	-4,879	0,62	0,000
505,37	83,753	10,000	113,62	738,09	10,7571	0,0000	24,70	-4,879	0,62	0,000
506,50	83,935	10,000	113,35	736,32	10,7664	0,0000	24,70	-4,879	0,62	0,000
507,62	84,136	10,000	113,05	734,36	10,7723	0,0000	24,70	-4,879	0,62	0,000
508,75	84,320	10,000	112,77	732,57	10,7790	0,0000	24,70	-4,879	0,62	0,000
509,89	84,503	10,000	112,50	730,79	10,7766	0,0000	24,70	-4,879	0,62	0,000
511,01	84,685	10,000	112,22	729,01	10,7877	0,0000	24,70	-4,879	0,62	0,000
512,14	84,870	10,000	111,95	727,21	10,7961	0,0000	24,70	-4,879	0,62	0,000
513,26	85,068	10,000	111,65	725,28	10,8073	0,0000	24,70	-4,879	0,62	0,000
514,39	85,253	10,000	111,37	723,48	10,8162	0,0000	24,70	-4,879	0,62	0,000
515,51	85,435	10,000	111,10	721,70	10,8242	0,0000	24,70	-4,879	0,62	0,000
516,64	85,620	10,000	110,82	719,91	10,8365	0,0000	24,70	-4,879	0,62	0,000
517,76	85,802	10,000	110,55	718,13	10,8436	0,0000	24,70	-4,879	0,62	0,000
518,88	86,003	10,000	110,25	716,17	10,8575	0,0000	24,70	-4,879	0,62	0,000
520,01	86,186	10,000	109,97	714,38	10,8630	0,0000	24,70	-4,879	0,62	0,000
521,13	86,368	10,000	109,70	712,61	10,8724	0,0000	24,70	-4,879	0,62	0,000
522,25	86,553	10,000	109,42	710,81	10,8748	0,0000	24,70	-4,879	0,62	0,000
523,26	86,718	10,000	109,17	709,20	10,8757	0,0000	24,70	-4,879	0,62	0,000
524,39	86,902	10,000	108,90	707,41	10,8883	0,0000	24,70	-4,879	0,62	0,000
525,52	87,102	10,000	108,60	705,46	10,8956	0,0000	24,70	-4,879	0,62	0,000
526,64	87,286	10,000	108,32	703,67	10,9030	0,0000	24,70	-4,879	0,62	0,000
527,78	87,470	10,000	108,05	701,88	10,9144	0,0000	24,70	-4,879	0,62	0,000
528,90	87,653	10,000	107,77	700,09	10,9136	0,0000	24,70	-4,879	0,62	0,000
529,91	87,820	10,000	107,52	698,47	10,9251	0,0000	24,70	-4,879	0,62	0,000
531,03	88,003	10,000	107,25	696,68	10,9316	0,0000	24,70	-4,879	0,62	0,000
532,17	88,203	10,000	106,95	694,73	10,9422	0,0000	24,70	-4,879	0,62	0,000
533,29	88,386	10,000	106,67	692,95	10,9527	0,0000	24,70	-4,879	0,62	0,000
534,43	88,568	10,000	106,40	691,17	10,9567	0,0000	24,70	-4,879	0,62	0,000
535,55	88,752	10,000	106,12	689,39	10,9656	0,0000	24,70	-4,879	0,62	0,000
536,69	88,952	10,000	105,82	687,44	10,9733	0,0000	24,70	-4,879	0,62	0,000
537,81	89,136	10,000	105,55	685,64	10,9769	0,0000	24,70	-4,879	0,62	0,000
538,94	89,320	10,000	105,27	683,85	10,9842	0,0000	24,70	-4,879	0,62	0,000
540,07	89,502	10,000	105,00	682,08	10,9981	0,0000	24,70	-4,879	0,62	0,000
541,19	89,702	10,000	104,70	680,13	11,0074	0,0000	24,70	-4,879	0,62	0,000
542,32	89,885	10,000	104,42	678,34	11,0136	0,0000	24,70	-4,879	0,62	0,000
543,44	90,068	10,000	104,15	676,56	11,0239	0,0000	24,70	-4,879	0,62	0,000
544,57	90,253	10,000	103,87	674,76	11,0239	0,0000	24,70	-4,879	0,62	0,000
545,71	90,435	10,000	103,60	672,99	11,0343	0,0000	24,70	-4,879	0,62	0,000
546,84	90,635	10,000	103,30	671,04	11,0450	0,0000	24,70	-4,879	0,62	0,000
547,97	90,819	10,000	103,02	669,24	11,0498	0,0000	24,70	-4,879	0,62	0,000
549,10	91,001	10,000	102,75	667,46	11,0558	0,0000	24,70	-4,879	0,62	0,000
550,23	91,186	10,000	102,47	665,67	11,0636	0,0000	24,70	-4,879	0,62	0,000
551,36	91,385	10,000	102,17	663,73	11,0675	0,0000	24,70	-4,879	0,62	0,000
552,49	91,568	10,000	101,90	661,94	11,0760	0,0000	24,70	-4,879	0,62	0,000
553,62	91,753	10,000	101,62	660,14	11,0843	0,0000	24,70	-4,879	0,62	0,000
554,75	91,935	10,000	101,35	658,37	11,0932	0,0000	24,70	-4,879	0,62	0,000
555,90	92,135	10,000	101,05	656,42	11,0968	0,0000	24,70	-4,879	0,62	0,000
557,02	92,319	10,000	100,77	654,62	11,1006	0,0000	24,70	-4,879	0,62	0,000
558,15	92,501	10,000	100,50	652,85	11,1116	0,0000	24,70	-4,879	0,62	0,000
559,27	92,686	10,000	100,22	651,05	11,1210	0,0000	24,70	-4,879	0,62	0,000
560,41	92,885	10,000	99,92	649,11	11,1326	0,0000	24,70	-4,879	0,62	0,000
561,54	93,069	10,000	99,65	647,31	11,1428	0,0000	24,70	-4,879	0,62	0,000
562,67	93,251	10,000	99,37	645,54	11,1499	0,0000	24,70	-4,879	0,62	0,000
563,79	93,436	10,000	99,10	643,74	11,1551	0,0000	24,70	-4,879	0,62	0,000
564,93	93,636	10,000	98,80	641,79	11,1665	0,0000	24,70	-4,879	0,62	0,000
566,04	93,819	10,000	98,52	640,01	11,1734	0,0000	24,70	-4,879	0,62	0,000
567,17	94,003	10,000	98,25	638,22	11,1780	0,0000	24,70	-4,879	0,62	0,000
568,30	94,185	10,000	97,97	636,45	11,1883	0,0000	24,70	-4,879	0,62	0,000
569,43	94,385	10,000	97,67	634,50	11,1985	0,0000	24,70	-4,879	0,62	0,000
570,56	94,569	10,000	97,40	632,70	11,2042	0,0000	24,70	-4,879	0,62	0,000
571,69	94,753	10,000	97,12	630,91	11,2141	0,0000	24,70	-4,879	0,62	0,000
572,82	94,935	10,000	96,85	629,14	11,2241	0,0000	24,70	-4,879	0,62	0,000
573,95	95,136	10,000	96,55	627,18	11,2376	0,0000	24,70	-4,879	0,62	0,000
575,08	95,319	10,000	96,27	625,39	11,2447	0,0000	24,70	-4,879	0,62	0,000
576,21	95,503	10,000	96,00	623,60	11,2517	0,0000	24,70	-4,879	0,62	0,000
577,34	95,686	10,000	95,72	621,82	11,2561	0,0000	24,70	-4,879	0,62	0,000
578,47	95,885	10,000	95,42	619,88	11,2606	0,0000	24,70	-4,879	0,62	0,000
579,61	96,069	10,000	95,15	618,08	11,2702	0,0000	24,70	-4,879	0,62	0,000
580,74	96,251	10,000	94,87	616,31	11,2780	0,0000	24,70	-4,879	0,62	0,000
581,87	96,435	10,000	94,60	614,52	11,2926	0,0000	24,70	-4,879	0,62	0,000
582,99	96,636	10,000	94,30	612,56	11,2992	0,0000	24,70	-4,879	0,62	0,000
584,12	96,819	10,000	94,02	610,77	11,3126	0,0000	24,70	-4,879	0,62	0,000
585,24	97,003	10,000	93,75	608,99	11,3249	0,0000	24,70	-4,879	0,62	0,000
586,37	97,186	10,000	93,47	607,20	11,3365	0,0000	24,70	-4,879	0,62	0,000
587,49	97,369	10,000	93,20	605,42	11,3472	0,0000	24,70	-4,879	0,62	0,000
588,62	97,569	10,000	92,90	603,47	11,3564	0,0000	24,70	-4,879	0,62	0,000
589,74	97,751	10,000	92,62	601,69	11,3622	0,0000	24,71	-4,879	0,62	0,000
590,87	97,936	10,000	92,35	599,89	11,3739	0,0000	24,71	-4,879	0,62	0,000
592,00	98,119	10,000	92,07	598,11	11,3861	0,0000	24,71	-4,879	0,62	0,000
593,12	98,302	10,000	91,80	596,32	11,3978	0,0000	24,71	-4,879	0,62	0,000
594,25	98,501	10,000	91,50	594,39	11,4026	0,0000	24,71	-4,879	0,62	0,000
595,38	98,685	10,000	91,22	592,60	11,4077	0,0000	24,71	-4,879	0,62	0,000
596,52	98,868	10,000	90,95	590,81	11,4138	0,0000	24,71	-4,879	0,62	0,000
597,65	99,052	10,000	90,67	589,01	11,4235	0,0000	24,71	-4,879	0,62	0,000
598,78	99,251	10,000	90,37	587,08	11,4344	0,0000	24,71	-4,879	0,62	0,000
599,90	99,434	10,000	90,10	585,29	11,4488	0,0000	24,71	-4,879	0,62	0,000
601,03	99,619	10,000	89,82	583,49	11,4626	0,0000	24,71	-4,879	0,62	0,000
602,15	99,802	10,000	89,55	581,71	11,4725	0,0000	24,71	-4,879	0,62	0,000
603,28	99,986	10,000	89,27	579,92	11,4884	0,0000	24,71	-4,879	0,62	0,000
604,41	100,186	10,000	88,97	577,97	11,4960	0,0000	24,71	-4,879	0,62	0,000
605,54	100,369	10,000	88,70	576,18	11,5079	0,0000	24,71	-4,879	0,62	0,000
606,67	100,552	10,000	88,42	574,40	11,5205	0,0000	24,71	-4,879	0,62	0,000
607,80	100,736	10,000	88,15	572,61	11,5324	0,0000	24,71	-4,879	0,62	0,000
608,93	100,934	10,000	87,85	570,68	11,5414	0,0000	24,71	-4,879	0,62	0,000
610,06	101,119	10,000	87,57	568,88	11,5551	0,0000	24,71	-4,879	0,62	0,000
611,19	101,302	10,000	87,30	567,09	11,5643	0,0000	24,70	-4,879	0,62	0,000
612,32	101,484	10,000	87,02	565,32	11,5690	0,0000	24,70	-4,879	0,62	0,000
613,44	101,686	10,000	86,72	563,35	11,5753	0,0000	24,70	-4,879	0,62	0,000
614,45	101,852	10,000	86,47	561,73	11,5921	0,0000	24,70	-4,879	0,62	0,000
615,58	102,036	10,000	86,20	559,94	11,6035	0,0000	24,70	-4,879	0,62	0,000
616,71	102,218	10,000	85,92	558,17	11,6155	0,0000	24,70	-4,879	0,62	0,000
617,84	102,401	10,000	85,65	556,38	11,6234	0,0000	24,70	-4,879	0,62	0,000
618,96	102,601	10,000	85,35	554,44	11,6381	0,0000	24,70	-4,879	0,62	0,000
