Name           :	Sample6	
User           :		
Date           :	2023-xx-xx	

Probe1         :		
Perimeter      : 		

Probe2         :		
Perimeter      : 		

Trough         :		
Width          :		
Area           :		
Symmetric comp :		

Subphase       :		
Surface tension:		
pH             :		
Temperature    :		

Addition       :		
Concentration  :		
Unit           :	         	

Substance1     :		
MW             :		
Concentration  :		
Unit           :	           	
Volume         :		

Substance2     :		
MW             : 		
Concentration  : 		
Unit           :	         	
Volume         : 		

Substrate      :		
Height         : 		
Shape          : 	       	
Width          :		
Thickness      :		


t[s]	Bpos	Bspd	A[cm²]	Mma[Å²]	P1[mN/m]	P2[mN/m]	T[°C]	SP[V]	pH	AD[V]
311,78	51,636	10,000	161,80	1542,44	1,6227	0,0000	25,02	-4,879	0,63	0,000
312,91	51,821	10,000	161,52	1539,80	1,6523	0,0000	25,02	-4,879	0,63	0,000
314,03	52,003	10,000	161,25	1537,20	1,6553	0,0000	25,02	-4,879	0,63	0,000
315,15	52,203	10,000	160,95	1534,34	1,6710	0,0000	25,02	-4,879	0,63	0,000
316,27	52,388	10,000	160,67	1531,70	1,6865	0,0000	25,02	-4,879	0,63	0,000
317,39	52,571	10,000	160,39	1529,07	1,7035	0,0000	25,02	-4,879	0,63	0,000
318,51	52,754	10,000	160,12	1526,45	1,6998	0,0000	25,02	-4,879	0,63	0,000
319,64	52,938	10,000	159,84	1523,83	1,6884	0,0000	25,02	-4,879	0,63	0,000
320,76	53,121	10,000	159,57	1521,21	1,6775	0,0000	25,02	-4,879	0,63	0,000
321,89	53,321	10,000	159,27	1518,35	1,6824	0,0000	25,02	-4,879	0,63	0,000
323,01	53,503	10,000	159,00	1515,75	1,6866	0,0000	25,02	-4,879	0,63	0,000
324,12	53,688	10,000	158,72	1513,11	1,6877	0,0000	25,02	-4,879	0,63	0,000
325,25	53,870	10,000	158,45	1510,50	1,6712	0,0000	25,02	-4,879	0,63	0,000
326,37	54,053	10,000	158,17	1507,88	1,6697	0,0000	25,02	-4,879	0,63	0,000
327,50	54,254	10,000	157,87	1505,00	1,6672	0,0000	25,02	-4,879	0,63	0,000
328,62	54,438	10,000	157,59	1502,38	1,6700	0,0000	25,01	-4,879	0,63	0,000
329,75	54,620	10,000	157,32	1499,78	1,6718	0,0000	25,01	-4,879	0,63	0,000
330,86	54,803	10,000	157,05	1497,16	1,6799	0,0000	25,01	-4,879	0,63	0,000
332,00	54,986	10,000	156,77	1494,54	1,6979	0,0000	25,01	-4,879	0,63	0,000
333,13	55,186	10,000	156,47	1491,68	1,7000	0,0000	25,00	-4,879	0,63	0,000
334,25	55,370	10,000	156,20	1489,05	1,6946	0,0000	25,00	-4,879	0,63	0,000
335,38	55,553	10,000	155,92	1486,43	1,6986	0,0000	25,00	-4,879	0,63	0,000
336,50	55,736	10,000	155,65	1483,81	1,7001	0,0000	25,00	-4,879	0,63	0,000
337,63	55,921	10,000	155,37	1481,17	1,7022	0,0000	25,00	-4,879	0,63	0,000
338,75	56,120	10,000	155,07	1478,33	1,7065	0,0000	25,00	-4,879	0,63	0,000
339,88	56,304	10,000	154,79	1475,69	1,7150	0,0000	25,00	-4,879	0,63	0,000
341,00	56,486	10,000	154,52	1473,09	1,7209	0,0000	25,00	-4,879	0,63	0,000
342,13	56,670	10,000	154,25	1470,47	1,7263	0,0000	25,00	-4,879	0,63	0,000
343,25	56,853	10,000	153,97	1467,84	1,7308	0,0000	25,00	-4,879	0,63	0,000
344,38	57,037	10,000	153,69	1465,20	1,7442	0,0000	25,00	-4,879	0,63	0,000
345,50	57,237	10,000	153,39	1462,34	1,7646	0,0000	25,01	-4,879	0,63	0,000
346,63	57,419	10,000	153,12	1459,74	1,7670	0,0000	25,01	-4,879	0,63	0,000
347,75	57,603	10,000	152,85	1457,12	1,7783	0,0000	25,00	-4,879	0,63	0,000
348,87	57,787	10,000	152,57	1454,48	1,7910	0,0000	25,00	-4,879	0,63	0,000
350,00	57,971	10,000	152,29	1451,86	1,8065	0,0000	25,00	-4,879	0,63	0,000
351,12	58,171	10,000	151,99	1449,00	1,8021	0,0000	25,00	-4,879	0,63	0,000
352,24	58,354	10,000	151,72	1446,38	1,7966	0,0000	25,00	-4,879	0,63	0,000
353,35	58,537	10,000	151,44	1443,76	1,8208	0,0000	25,00	-4,879	0,63	0,000
354,35	58,704	10,000	151,19	1441,37	1,8257	0,0000	25,00	-4,879	0,63	0,000
355,48	58,887	10,000	150,92	1438,75	1,8323	0,0000	25,00	-4,879	0,63	0,000
356,59	59,071	10,000	150,64	1436,13	1,8323	0,0000	25,00	-4,879	0,63	0,000
357,72	59,254	10,000	150,37	1433,51	1,8514	0,0000	25,00	-4,879	0,63	0,000
358,85	59,437	10,000	150,09	1430,89	1,8666	0,0000	25,00	-4,879	0,63	0,000
359,97	59,636	10,000	149,80	1428,04	1,8693	0,0000	25,00	-4,879	0,63	0,000
361,08	59,821	10,000	149,52	1425,40	1,8735	0,0000	25,01	-4,879	0,63	0,000
362,22	60,004	10,000	149,24	1422,78	1,8813	0,0000	25,01	-4,879	0,63	0,000
363,35	60,187	10,000	148,97	1420,16	1,8909	0,0000	25,01	-4,879	0,63	0,000
364,47	60,369	10,000	148,70	1417,56	1,8952	0,0000	25,00	-4,879	0,63	0,000
365,60	60,569	10,000	148,40	1414,70	1,9004	0,0000	25,00	-4,879	0,63	0,000
366,72	60,753	10,000	148,12	1412,08	1,9043	0,0000	25,00	-4,879	0,63	0,000
367,83	60,936	10,000	147,85	1409,46	1,9131	0,0000	25,00	-4,879	0,63	0,000
368,95	61,121	10,000	147,57	1406,82	1,9305	0,0000	25,00	-4,879	0,63	0,000
370,09	61,304	10,000	147,29	1404,19	1,9454	0,0000	25,00	-4,879	0,63	0,000
371,21	61,504	10,000	146,99	1401,33	1,9574	0,0000	25,00	-4,879	0,63	0,000
372,32	61,687	10,000	146,72	1398,71	1,9697	0,0000	25,00	-4,879	0,63	0,000
373,33	61,854	10,000	146,47	1396,33	1,9683	0,0000	25,00	-4,879	0,63	0,000
374,45	62,037	10,000	146,19	1393,71	1,9718	0,0000	25,00	-4,879	0,63	0,000
375,56	62,219	10,000	145,92	1391,10	1,9757	0,0000	25,00	-4,879	0,63	0,000
376,70	62,403	10,000	145,65	1388,48	1,9942	0,0000	25,00	-4,879	0,63	0,000
377,83	62,587	10,000	145,37	1385,84	2,0061	0,0000	25,00	-4,879	0,63	0,000
378,94	62,787	10,000	145,07	1382,98	2,0224	0,0000	25,00	-4,879	0,63	0,000
380,08	62,969	10,000	144,80	1380,38	2,0357	0,0000	25,01	-4,879	0,63	0,000
381,20	63,154	10,000	144,52	1377,74	2,0472	0,0000	25,01	-4,879	0,63	0,000
382,33	63,336	10,000	144,25	1375,14	2,0458	0,0000	25,01	-4,879	0,63	0,000
383,45	63,519	10,000	143,97	1372,52	2,0482	0,0000	25,01	-4,879	0,63	0,000
384,57	63,721	10,000	143,67	1369,64	2,0483	0,0000	25,01	-4,879	0,63	0,000
385,68	63,904	10,000	143,39	1367,02	2,0624	0,0000	25,01	-4,879	0,63	0,000
386,82	64,087	10,000	143,12	1364,39	2,0766	0,0000	25,01	-4,879	0,63	0,000
387,94	64,271	10,000	142,84	1361,77	2,0831	0,0000	25,01	-4,879	0,63	0,000
389,04	64,453	10,000	142,57	1359,17	2,0867	0,0000	25,01	-4,879	0,63	0,000
390,15	64,636	10,000	142,30	1356,55	2,0974	0,0000	25,01	-4,879	0,63	0,000
391,28	64,820	10,000	142,02	1353,91	2,1186	0,0000	25,02	-4,879	0,63	0,000
392,41	65,003	10,000	141,75	1351,30	2,1270	0,0000	25,02	-4,879	0,63	0,000
393,52	65,204	10,000	141,44	1348,43	2,1109	0,0000	25,02	-4,879	0,63	0,000
394,66	65,386	10,000	141,17	1345,82	2,1170	0,0000	25,02	-4,879	0,63	0,000
395,78	65,570	10,000	140,89	1343,18	2,1316	0,0000	25,02	-4,879	0,63	0,000
396,91	65,752	10,000	140,62	1340,58	2,1210	0,0000	25,02	-4,879	0,63	0,000
398,04	65,952	10,000	140,32	1337,72	2,1247	0,0000	25,02	-4,879	0,63	0,000
399,16	66,136	10,000	140,05	1335,10	2,1405	0,0000	25,02	-4,879	0,63	0,000
400,27	66,319	10,000	139,77	1332,48	2,1425	0,0000	25,02	-4,879	0,63	0,000
401,40	66,502	10,000	139,50	1329,86	2,1493	0,0000	25,02	-4,879	0,63	0,000
402,53	66,686	10,000	139,22	1327,23	2,1460	0,0000	25,02	-4,879	0,63	0,000
403,66	66,870	10,000	138,94	1324,59	2,1580	0,0000	25,02	-4,879	0,63	0,000
404,78	67,070	10,000	138,64	1321,73	2,1637	0,0000	25,02	-4,879	0,63	0,000
405,91	67,254	10,000	138,37	1319,11	2,1802	0,0000	25,02	-4,879	0,63	0,000
407,03	67,437	10,000	138,09	1316,49	2,1914	0,0000	25,02	-4,879	0,63	0,000
408,16	67,619	10,000	137,82	1313,89	2,2011	0,0000	25,02	-4,879	0,63	0,000
409,28	67,804	10,000	137,54	1311,25	2,2162	0,0000	25,02	-4,879	0,63	0,000
410,39	68,002	10,000	137,25	1308,41	2,2423	0,0000	25,02	-4,879	0,63	0,000
411,53	68,187	10,000	136,97	1305,77	2,2509	0,0000	25,02	-4,879	0,63	0,000
412,66	68,370	10,000	136,69	1303,15	2,2479	0,0000	25,02	-4,879	0,63	0,000
413,79	68,554	10,000	136,42	1300,52	2,2486	0,0000	25,03	-4,879	0,63	0,000
414,91	68,736	10,000	136,15	1297,92	2,2553	0,0000	25,03	-4,879	0,63	0,000
416,04	68,936	10,000	135,85	1295,06	2,2672	0,0000	25,03	-4,879	0,63	0,000
417,16	69,119	10,000	135,57	1292,44	2,2784	0,0000	25,03	-4,879	0,63	0,000
418,29	69,304	10,000	135,29	1289,80	2,2909	0,0000	25,03	-4,879	0,63	0,000
419,42	69,487	10,000	135,02	1287,18	2,2903	0,0000	25,03	-4,879	0,63	0,000
420,54	69,670	10,000	134,74	1284,56	2,3069	0,0000	25,03	-4,879	0,63	0,000
421,67	69,869	10,000	134,45	1281,71	2,3195	0,0000	25,03	-4,879	0,63	0,000
422,79	70,052	10,000	134,17	1279,09	2,3279	0,0000	25,03	-4,879	0,63	0,000
423,92	70,237	10,000	133,89	1276,45	2,3446	0,0000	25,03	-4,879	0,63	0,000
425,04	70,420	10,000	133,62	1273,83	2,3506	0,0000	25,03	-4,879	0,63	0,000
426,17	70,604	10,000	133,34	1271,21	2,3563	0,0000	25,03	-4,879	0,63	0,000
427,16	70,770	10,000	133,09	1268,83	2,3625	0,0000	25,03	-4,879	0,63	0,000
428,28	70,954	10,000	132,82	1266,21	2,3688	0,0000	25,03	-4,879	0,63	0,000
429,41	71,154	10,000	132,52	1263,35	2,3886	0,0000	25,03	-4,879	0,63	0,000
430,53	71,337	10,000	132,24	1260,72	2,3987	0,0000	25,03	-4,879	0,63	0,000
431,65	71,520	10,000	131,97	1258,10	2,4146	0,0000	25,03	-4,879	0,63	0,000
432,78	71,704	10,000	131,69	1255,48	2,4270	0,0000	25,03	-4,879	0,63	0,000
433,89	71,887	10,000	131,42	1252,86	2,4316	0,0000	25,03	-4,879	0,63	0,000
435,03	72,086	10,000	131,12	1250,02	2,4383	0,0000	25,03	-4,879	0,63	0,000
436,15	72,269	10,000	130,85	1247,40	2,4615	0,0000	25,03	-4,879	0,63	0,000
437,27	72,454	10,000	130,57	1244,76	2,4727	0,0000	25,03	-4,879	0,63	0,000
438,39	72,636	10,000	130,30	1242,15	2,4772	0,0000	25,03	-4,879	0,63	0,000
439,50	72,819	10,000	130,02	1239,53	2,4938	0,0000	25,03	-4,879	0,63	0,000
440,64	73,002	10,000	129,75	1236,91	2,5107	0,0000	25,03	-4,879	0,63	0,000
441,77	73,203	10,000	129,44	1234,03	2,5265	0,0000	25,03	-4,879	0,63	0,000
442,88	73,387	10,000	129,17	1231,41	2,5415	0,0000	25,03	-4,879	0,63	0,000
444,02	73,570	10,000	128,89	1228,79	2,5533	0,0000	25,03	-4,879	0,63	0,000
445,14	73,753	10,000	128,62	1226,17	2,5530	0,0000	25,03	-4,879	0,63	0,000
446,25	73,936	10,000	128,35	1223,56	2,5646	0,0000	25,03	-4,879	0,63	0,000
447,39	74,135	10,000	128,05	1220,70	2,5664	0,0000	25,03	-4,879	0,63	0,000
448,52	74,320	10,000	127,77	1218,06	2,5708	0,0000	25,03	-4,879	0,63	0,000
449,64	74,503	10,000	127,49	1215,44	2,5849	0,0000	25,03	-4,879	0,63	0,000
450,77	74,687	10,000	127,22	1212,82	2,5950	0,0000	25,03	-4,879	0,63	0,000
451,89	74,869	10,000	126,95	1210,22	2,6101	0,0000	25,03	-4,879	0,63	0,000
453,02	75,069	10,000	126,65	1207,36	2,6324	0,0000	25,03	-4,879	0,63	0,000
454,14	75,252	10,000	126,37	1204,74	2,6515	0,0000	25,03	-4,879	0,63	0,000
455,27	75,437	10,000	126,09	1202,10	2,6690	0,0000	25,03	-4,879	0,63	0,000
456,40	75,620	10,000	125,82	1199,47	2,6871	0,0000	25,03	-4,879	0,63	0,000
457,51	75,820	10,000	125,52	1196,62	2,7025	0,0000	25,02	-4,879	0,63	0,000
458,64	76,002	10,000	125,25	1194,01	2,7058	0,0000	25,02	-4,879	0,63	0,000
459,77	76,185	10,000	124,97	1191,39	2,7107	0,0000	25,02	-4,879	0,63	0,000
460,87	76,369	10,000	124,70	1188,77	2,7217	0,0000	25,02	-4,879	0,63	0,000
462,01	76,553	10,000	124,42	1186,13	2,7312	0,0000	25,02	-4,879	0,63	0,000
463,12	76,737	10,000	124,14	1183,51	2,7482	0,0000	25,02	-4,879	0,63	0,000
464,12	76,902	10,000	123,90	1181,14	2,7644	0,0000	25,02	-4,879	0,63	0,000
465,25	77,087	10,000	123,62	1178,50	2,7910	0,0000	25,03	-4,879	0,63	0,000
466,36	77,287	10,000	123,32	1175,64	2,8049	0,0000	25,03	-4,879	0,63	0,000
467,51	77,470	10,000	123,05	1173,02	2,8242	0,0000	25,03	-4,879	0,63	0,000
468,63	77,652	10,000	122,77	1170,42	2,8373	0,0000	25,03	-4,879	0,63	0,000
469,76	77,835	10,000	122,50	1167,80	2,8523	0,0000	25,03	-4,879	0,63	0,000
470,88	78,020	10,000	122,22	1165,16	2,8671	0,0000	25,03	-4,879	0,63	0,000
472,00	78,220	10,000	121,92	1162,30	2,8853	0,0000	25,03	-4,879	0,63	0,000
473,13	78,402	10,000	121,65	1159,69	2,8928	0,0000	25,03	-4,879	0,63	0,000
474,25	78,587	10,000	121,37	1157,05	2,9057	0,0000	25,03	-4,879	0,63	0,000
475,38	78,770	10,000	121,10	1154,43	2,9132	0,0000	25,03	-4,879	0,63	0,000
476,50	78,952	10,000	120,82	1151,83	2,9256	0,0000	25,03	-4,879	0,63	0,000
477,63	79,152	10,000	120,52	1148,97	2,9462	0,0000	25,03	-4,879	0,63	0,000
478,74	79,335	10,000	120,25	1146,35	2,9604	0,0000	25,03	-4,879	0,63	0,000
479,74	79,503	10,000	120,00	1143,95	2,9667	0,0000	25,03	-4,879	0,63	0,000
480,87	79,687	10,000	119,72	1141,32	2,9778	0,0000	25,03	-4,879	0,63	0,000
481,99	79,869	10,000	119,45	1138,72	2,9993	0,0000	25,03	-4,879	0,63	0,000
483,12	80,053	10,000	119,17	1136,08	3,0191	0,0000	25,03	-4,879	0,63	0,000
484,24	80,237	10,000	118,90	1133,46	3,0291	0,0000	25,03	-4,879	0,63	0,000
485,37	80,437	10,000	118,60	1130,60	3,0355	0,0000	25,03	-4,879	0,63	0,000
486,49	80,619	10,000	118,32	1128,00	3,0490	0,0000	25,03	-4,879	0,63	0,000
487,61	80,803	10,000	118,05	1125,36	3,0642	0,0000	25,03	-4,879	0,63	0,000
488,72	80,987	10,000	117,77	1122,74	3,0880	0,0000	25,03	-4,879	0,63	0,000
489,72	81,153	10,000	117,52	1120,35	3,0995	0,0000	25,03	-4,879	0,63	0,000
490,85	81,336	10,000	117,25	1117,73	3,1153	0,0000	25,03	-4,879	0,63	0,000
491,97	81,520	10,000	116,97	1115,11	3,1300	0,0000	25,03	-4,879	0,63	0,000
493,08	81,720	10,000	116,67	1112,25	3,1443	0,0000	25,03	-4,879	0,63	0,000
494,21	81,902	10,000	116,40	1109,65	3,1625	0,0000	25,03	-4,879	0,63	0,000
495,34	82,085	10,000	116,12	1107,02	3,1878	0,0000	25,03	-4,879	0,63	0,000
496,46	82,270	10,000	115,85	1104,38	3,1938	0,0000	25,04	-4,879	0,63	0,000
497,59	82,452	10,000	115,57	1101,78	3,2079	0,0000	25,04	-4,879	0,63	0,000
498,72	82,636	10,000	115,30	1099,14	3,2278	0,0000	25,04	-4,879	0,63	0,000
499,84	82,835	10,000	115,00	1096,30	3,2485	0,0000	25,04	-4,879	0,63	0,000
500,97	83,018	10,000	114,72	1093,68	3,2662	0,0000	25,04	-4,879	0,63	0,000
502,09	83,203	10,000	114,45	1091,04	3,2811	0,0000	25,04	-4,879	0,63	0,000
503,22	83,386	10,000	114,17	1088,42	3,2980	0,0000	25,04	-4,879	0,63	0,000
504,33	83,568	10,000	113,90	1085,81	3,3122	0,0000	25,04	-4,879	0,63	0,000
505,46	83,768	10,000	113,60	1082,95	3,3340	0,0000	25,04	-4,879	0,63	0,000
506,58	83,953	10,000	113,32	1080,31	3,3526	0,0000	25,04	-4,879	0,63	0,000
507,71	84,136	10,000	113,05	1077,69	3,3739	0,0000	25,04	-4,879	0,63	0,000
508,83	84,318	10,000	112,77	1075,09	3,3831	0,0000	25,04	-4,879	0,63	0,000
509,96	84,503	10,000	112,50	1072,45	3,4062	0,0000	25,04	-4,879	0,63	0,000
511,09	84,703	10,000	112,20	1069,59	3,4277	0,0000	25,04	-4,879	0,63	0,000
512,21	84,886	10,000	111,92	1066,97	3,4431	0,0000	25,05	-4,879	0,63	0,000
513,33	85,070	10,000	111,65	1064,35	3,4556	0,0000	25,05	-4,879	0,63	0,000
514,46	85,252	10,000	111,37	1061,74	3,4727	0,0000	25,05	-4,879	0,63	0,000
515,58	85,436	10,000	111,10	1059,10	3,4937	0,0000	25,05	-4,879	0,63	0,000
516,71	85,620	10,000	110,82	1056,48	3,5097	0,0000	25,05	-4,879	0,63	0,000
517,83	85,820	10,000	110,52	1053,62	3,5311	0,0000	25,05	-4,879	0,63	0,000
518,96	86,003	10,000	110,25	1051,00	3,5463	0,0000	25,05	-4,879	0,63	0,000
520,09	86,186	10,000	109,97	1048,38	3,5618	0,0000	25,05	-4,879	0,63	0,000
521,21	86,370	10,000	109,70	1045,76	3,5871	0,0000	25,05	-4,879	0,63	0,000
522,34	86,568	10,000	109,40	1042,92	3,6025	0,0000	25,05	-4,879	0,63	0,000
523,47	86,753	10,000	109,12	1040,28	3,6332	0,0000	25,05	-4,879	0,63	0,000
524,59	86,936	10,000	108,85	1037,65	3,6539	0,0000	25,05	-4,879	0,63	0,000
525,72	87,120	10,000	108,57	1035,03	3,6832	0,0000	25,05	-4,879	0,63	0,000
526,84	87,303	10,000	108,30	1032,41	3,7096	0,0000	25,05	-4,879	0,63	0,000
527,97	87,503	10,000	108,00	1029,55	3,7346	0,0000	25,05	-4,879	0,63	0,000
529,09	87,685	10,000	107,72	1026,95	3,7492	0,0000	25,05	-4,879	0,63	0,000
530,22	87,870	10,000	107,45	1024,31	3,7715	0,0000	25,06	-4,879	0,63	0,000
531,35	88,053	10,000	107,17	1021,69	3,7957	0,0000	25,06	-4,879	0,63	0,000
532,47	88,235	10,000	106,90	1019,08	3,8224	0,0000	25,06	-4,879	0,63	0,000
533,60	88,436	10,000	106,60	1016,21	3,8415	0,0000	25,06	-4,879	0,63	0,000
534,72	88,620	10,000	106,32	1013,58	3,8607	0,0000	25,06	-4,879	0,63	0,000
535,86	88,803	10,000	106,05	1010,96	3,8771	0,0000	25,05	-4,879	0,63	0,000
536,98	88,986	10,000	105,77	1008,34	3,8991	0,0000	25,05	-4,879	0,63	0,000
538,11	89,168	10,000	105,50	1005,74	3,9230	0,0000	25,05	-4,879	0,63	0,000
539,23	89,368	10,000	105,20	1002,88	3,9366	0,0000	25,05	-4,879	0,63	0,000
540,36	89,553	10,000	104,92	1000,24	3,9589	0,0000	25,05	-4,879	0,63	0,000
541,49	89,736	10,000	104,65	997,62	3,9892	0,0000	25,05	-4,879	0,63	0,000
542,61	89,919	10,000	104,37	994,99	4,0082	0,0000	25,05	-4,879	0,63	0,000
543,74	90,102	10,000	104,10	992,39	4,0232	0,0000	25,05	-4,879	0,63	0,000
544,86	90,303	10,000	103,80	989,51	4,0370	0,0000	25,05	-4,879	0,63	0,000
545,99	90,485	10,000	103,52	986,91	4,0550	0,0000	25,05	-4,879	0,63	0,000
547,11	90,669	10,000	103,25	984,27	4,0839	0,0000	25,04	-4,879	0,63	0,000
548,24	90,853	10,000	102,97	981,65	4,1106	0,0000	25,04	-4,879	0,63	0,000
549,36	91,035	10,000	102,70	979,05	4,1297	0,0000	25,04	-4,879	0,63	0,000
550,49	91,235	10,000	102,40	976,19	4,1606	0,0000	25,04	-4,879	0,63	0,000
551,61	91,419	10,000	102,12	973,55	4,1889	0,0000	25,05	-4,879	0,63	0,000
552,74	91,603	10,000	101,85	970,92	4,2101	0,0000	25,05	-4,879	0,63	0,000
553,87	91,786	10,000	101,57	968,30	4,2270	0,0000	25,05	-4,879	0,63	0,000
554,99	91,968	10,000	101,30	965,70	4,2539	0,0000	25,05	-4,879	0,63	0,000
556,12	92,169	10,000	101,00	962,82	4,2698	0,0000	25,05	-4,879	0,63	0,000
557,25	92,351	10,000	100,72	960,22	4,2951	0,0000	25,05	-4,879	0,63	0,000
558,38	92,536	10,000	100,45	957,58	4,3218	0,0000	25,05	-4,879	0,63	0,000
559,50	92,718	10,000	100,17	954,97	4,3430	0,0000	25,05	-4,879	0,63	0,000
560,63	92,918	10,000	99,87	952,11	4,3567	0,0000	25,04	-4,879	0,63	0,000
561,75	93,103	10,000	99,60	949,48	4,3862	0,0000	25,04	-4,879	0,63	0,000
562,88	93,286	10,000	99,32	946,85	4,4074	0,0000	25,04	-4,879	0,63	0,000
564,00	93,469	10,000	99,05	944,23	4,4161	0,0000	25,04	-4,879	0,63	0,000
565,13	93,651	10,000	98,77	941,63	4,4455	0,0000	25,05	-4,879	0,63	0,000
566,25	93,851	10,000	98,47	938,77	4,4666	0,0000	25,05	-4,879	0,63	0,000
567,37	94,035	10,000	98,20	936,15	4,4980	0,0000	25,05	-4,879	0,63	0,000
568,49	94,219	10,000	97,92	933,51	4,5234	0,0000	25,05	-4,879	0,63	0,000
569,62	94,403	10,000	97,65	930,89	4,5407	0,0000	25,05	-4,879	0,63	0,000
570,74	94,585	10,000	97,37	928,28	4,5531	0,0000	25,05	-4,879	0,63	0,000
571,87	94,769	10,000	97,10	925,64	4,5841	0,0000	25,05	-4,879	0,63	0,000
572,99	94,968	10,000	96,80	922,80	4,6066	0,0000	25,05	-4,879	0,63	0,000
574,12	95,153	10,000	96,52	920,16	4,6307	0,0000	25,05	-4,879	0,63	0,000
575,25	95,336	10,000	96,25	917,54	4,6501	0,0000	25,05	-4,879	0,63	0,000
576,37	95,518	10,000	95,97	914,94	4,6710	0,0000	25,05	-4,879	0,63	0,000
577,50	95,703	10,000	95,70	912,30	4,7064	0,0000	25,05	-4,879	0,63	0,000
578,62	95,901	10,000	95,40	909,46	4,7302	0,0000	25,05	-4,879	0,63	0,000
579,75	96,086	10,000	95,12	906,82	4,7581	0,0000	25,05	-4,879	0,63	0,000
580,88	96,268	10,000	94,85	904,21	4,7909	0,0000	25,05	-4,879	0,63	0,000
582,00	96,451	10,000	94,57	901,59	4,8074	0,0000	25,05	-4,879	0,63	0,000
583,13	96,635	10,000	94,30	898,97	4,8386	0,0000	25,05	-4,879	0,63	0,000
584,25	96,836	10,000	94,00	896,09	4,8710	0,0000	25,05	-4,879	0,63	0,000
585,38	97,019	10,000	93,72	893,47	4,8879	0,0000	25,05	-4,879	0,63	0,000
586,50	97,201	10,000	93,45	890,87	4,9069	0,0000	25,05	-4,879	0,63	0,000
587,63	97,386	10,000	93,17	888,23	4,9391	0,0000	25,05	-4,879	0,63	0,000
588,75	97,569	10,000	92,90	885,60	4,9649	0,0000	25,05	-4,879	0,63	0,000
589,88	97,769	10,000	92,60	882,74	4,9929	0,0000	25,05	-4,879	0,63	0,000
591,01	97,951	10,000	92,32	880,14	5,0226	0,0000	25,05	-4,879	0,63	0,000
592,14	98,136	10,000	92,05	877,50	5,0533	0,0000	25,05	-4,879	0,63	0,000
593,26	98,318	10,000	91,77	874,90	5,0591	0,0000	25,05	-4,879	0,63	0,000
594,39	98,519	10,000	91,47	872,02	5,0816	0,0000	25,05	-4,879	0,63	0,000
595,52	98,702	10,000	91,20	869,40	5,1238	0,0000	25,05	-4,879	0,63	0,000
596,65	98,885	10,000	90,92	866,80	5,1366	0,0000	25,05	-4,879	0,63	0,000
597,77	99,068	10,000	90,65	864,17	5,1746	0,0000	25,05	-4,879	0,63	0,000
598,89	99,251	10,000	90,37	861,55	5,2105	0,0000	25,05	-4,879	0,63	0,000
600,02	99,452	10,000	90,07	858,67	5,2366	0,0000	25,06	-4,879	0,63	0,000
601,15	99,634	10,000	89,80	856,07	5,2684	0,0000	25,06	-4,879	0,63	0,000
602,28	99,819	10,000	89,52	853,43	5,2932	0,0000	25,06	-4,879	0,63	0,000
603,40	100,001	10,000	89,25	850,83	5,3159	0,0000	25,06	-4,879	0,63	0,000
604,53	100,186	10,000	88,97	848,19	5,3416	0,0000	25,06	-4,879	0,63	0,000
605,65	100,384	10,000	88,67	845,35	5,3645	0,0000	25,06	-4,879	0,63	0,000
606,78	100,568	10,000	88,40	842,73	5,3935	0,0000	25,06	-4,879	0,63	0,000
607,90	100,751	10,000	88,12	840,10	5,4264	0,0000	25,06	-4,879	0,63	0,000
609,03	100,936	10,000	87,85	837,46	5,4569	0,0000	25,06	-4,879	0,63	0,000
610,16	101,118	10,000	87,57	834,86	5,4835	0,0000	25,06	-4,879	0,63	0,000
611,28	101,319	10,000	87,27	831,98	5,5130	0,0000	25,06	-4,879	0,63	0,000
612,41	101,501	10,000	87,00	829,38	5,5406	0,0000	25,06	-4,879	0,63	0,000
613,52	101,686	10,000	86,72	826,74	5,5694	0,0000	25,06	-4,879	0,63	0,000
614,66	101,869	10,000	86,45	824,12	5,5999	0,0000	25,06	-4,879	0,63	0,000
615,79	102,069	10,000	86,15	821,26	5,6248	0,0000	25,06	-4,879	0,63	0,000
616,92	102,251	10,000	85,87	818,65	5,6503	0,0000	25,06	-4,879	0,63	0,000
618,04	102,436	10,000	85,60	816,01	5,6829	0,0000	25,06	-4,879	0,63	0,000
619,17	102,618	10,000	85,32	813,41	5,7061	0,0000	25,06	-4,879	0,63	0,000
620,29	102,802	10,000	85,05	810,77	5,7280	0,0000	25,06	-4,879	0,63	0,000
621,42	103,001	10,000	84,75	807,93	5,7549	0,0000	25,06	-4,879	0,63	0,000
622,55	103,184	10,000	84,47	805,31	5,7830	0,0000	25,06	-4,879	0,63	0,000
623,68	103,368	10,000	84,20	802,69	5,8160	0,0000	25,06	-4,879	0,63	0,000
624,80	103,552	10,000	83,92	800,05	5,8488	0,0000	25,07	-4,879	0,63	0,000
625,93	103,736	10,000	83,65	797,43	5,8687	0,0000	25,07	-4,879	0,63	0,000
627,05	103,936	10,000	83,35	794,57	5,9043	0,0000	25,07	-4,879	0,63	0,000
628,18	104,119	10,000	83,07	791,94	5,9323	0,0000	25,07	-4,879	0,63	0,000
629,30	104,302	10,000	82,80	789,32	5,9508	0,0000	25,07	-4,879	0,63	0,000
630,43	104,484	10,000	82,52	786,72	5,9920	0,0000	25,07	-4,879	0,63	0,000
631,56	104,668	10,000	82,25	784,10	6,0126	0,0000	25,07	-4,879	0,63	0,000
